,latitude,longitude
2022-04-26 13:00:33,78.664007,-8.330246
2022-04-26 13:30:39,78.662445,-8.326772
2022-04-26 14:00:38,78.660459,-8.325376
2022-04-26 14:30:39,78.658053,-8.326976
2022-04-26 15:00:39,78.6554,-8.33142
2022-04-26 15:30:27,78.652789,-8.339001
2022-04-26 16:00:38,78.650243,-8.349705
2022-04-26 16:30:37,78.64786,-8.36265
2022-04-26 17:00:37,78.645616,-8.376958
2022-04-26 17:30:37,78.643549,-8.392259
2022-04-26 18:00:38,78.641714,-8.408178
2022-04-26 18:30:27,78.640003,-8.423621
2022-04-26 19:00:39,78.638393,-8.438187
2022-04-26 19:30:39,78.636921,-8.45134
2022-04-26 20:00:37,78.635644,-8.462914
2022-04-26 20:30:37,78.634329,-8.472754
2022-04-26 21:00:38,78.63288,-8.480923
2022-04-26 21:30:28,78.631458,-8.487162
2022-04-26 22:00:37,78.62995,-8.491664
2022-04-26 22:30:37,78.62833,-8.494383
2022-04-26 23:00:37,78.626646,-8.495433
2022-04-26 23:30:37,78.624884,-8.495304
2022-04-27 00:00:38,78.623073,-8.494663
2022-04-27 00:30:28,78.621215,-8.494119
2022-04-27 01:00:39,78.619224,-8.493519
2022-04-27 01:30:39,78.617107,-8.493492
2022-04-27 02:00:38,78.614812,-8.493858
2022-04-27 02:30:38,78.612379,-8.494245
2022-04-27 03:00:39,78.609701,-8.495089
2022-04-27 03:30:28,78.60691,-8.49669
2022-04-27 04:00:39,78.604035,-8.498719
2022-04-27 04:30:40,78.601145,-8.501307
2022-04-27 05:00:38,78.59824,-8.504657
2022-04-27 05:30:39,78.595307,-8.508517
2022-04-27 06:00:38,78.592382,-8.512721
2022-04-27 06:30:27,78.589583,-8.517658
2022-04-27 07:00:38,78.586891,-8.522445
2022-04-27 07:30:38,78.584459,-8.527121
2022-04-27 08:00:39,78.582305,-8.531862
2022-04-27 08:30:38,78.58051,-8.535806
2022-04-27 09:00:39,78.579049,-8.539078
2022-04-27 09:30:27,78.577815,-8.541204
2022-04-27 10:00:38,78.576756,-8.541412
2022-04-27 10:30:38,78.575835,-8.540213
2022-04-27 11:00:39,78.574997,-8.538035
2022-04-27 11:30:38,78.574108,-8.534648
2022-04-27 12:00:37,78.573076,-8.529659
2022-04-27 12:30:28,78.571865,-8.522854
2022-04-27 13:00:39,78.570431,-8.514512
2022-04-27 13:30:38,78.568651,-8.504871
2022-04-27 14:00:38,78.566487,-8.494457
2022-04-27 14:30:39,78.563974,-8.48411
2022-04-27 15:00:38,78.561159,-8.474629
2022-04-27 15:30:27,78.558052,-8.466555
2022-04-27 16:00:38,78.554621,-8.459722
2022-04-27 16:30:39,78.551072,-8.454664
2022-04-27 17:00:38,78.547478,-8.451312
2022-04-27 17:30:39,78.543946,-8.4497
2022-04-27 18:00:41,78.540586,-8.449969
