,latitude,longitude
2022-05-06 15:00:38,78.91857,-6.371742
2022-05-06 15:30:28,78.916863,-6.375561
2022-05-06 16:00:39,78.914976,-6.379591
2022-05-06 16:30:41,78.912964,-6.383654
2022-05-06 17:00:39,78.910703,-6.388725
2022-05-06 17:30:38,78.908278,-6.395014
2022-05-06 18:00:38,78.905631,-6.402071
2022-05-06 18:30:26,78.902615,-6.409708
2022-05-06 19:00:40,78.899187,-6.418842
2022-05-06 19:30:38,78.895508,-6.429198
2022-05-06 20:00:38,78.891748,-6.441291
2022-05-06 20:30:38,78.887827,-6.454897
2022-05-06 21:00:40,78.883854,-6.470104
2022-05-06 21:30:31,78.879992,-6.486884
2022-05-06 22:00:38,78.87628,-6.505246
2022-05-06 22:30:38,78.872782,-6.524584
2022-05-06 23:00:38,78.86946,-6.544409
2022-05-06 23:30:39,78.866356,-6.56461
2022-05-07 00:00:39,78.863458,-6.5845
2022-05-07 00:30:29,78.860864,-6.603559
2022-05-07 01:00:39,78.858613,-6.621945
2022-05-07 01:30:43,78.856716,-6.638742
2022-05-07 02:00:38,78.855055,-6.653716
2022-05-07 02:30:38,78.853578,-6.667021
2022-05-07 03:00:40,78.852271,-6.679126
2022-05-07 03:30:29,78.851185,-6.689983
2022-05-07 04:00:38,78.85023,-6.699043
2022-05-07 04:30:38,78.849218,-6.706559
2022-05-07 05:00:38,78.848114,-6.712598
2022-05-07 05:30:38,78.846897,-6.71762
2022-05-07 06:00:40,78.845419,-6.721414
2022-05-07 06:30:29,78.843748,-6.725122
2022-05-07 07:00:37,78.841965,-6.728593
2022-05-07 07:30:37,78.839932,-6.731636
2022-05-07 08:00:38,78.837639,-6.735048
2022-05-07 08:30:38,78.835236,-6.739427
2022-05-07 09:00:38,78.832616,-6.744443
2022-05-07 09:30:27,78.829847,-6.749941
2022-05-07 10:00:39,78.82699,-6.756721
2022-05-07 10:30:38,78.824295,-6.764721
2022-05-07 11:00:37,78.821695,-6.773062
2022-05-07 11:30:38,78.819221,-6.781603
2022-05-07 12:00:38,78.816888,-6.789967
2022-05-07 12:30:27,78.814828,-6.798546
2022-05-07 13:00:38,78.812975,-6.806954
2022-05-07 13:30:38,78.81124,-6.814019
2022-05-07 14:00:39,78.809604,-6.819842
2022-05-07 14:30:38,78.808015,-6.823861
2022-05-07 15:00:37,78.806437,-6.8265
2022-05-07 15:30:30,78.804824,-6.827696
2022-05-07 16:00:38,78.803101,-6.827873
2022-05-07 16:30:40,78.801243,-6.827397
2022-05-07 17:00:39,78.799219,-6.826979
2022-05-07 17:30:38,78.797148,-6.826702
2022-05-07 18:00:37,78.795083,-6.826614
2022-05-07 18:30:28,78.793086,-6.826792
2022-05-07 19:00:39,78.791012,-6.827358
2022-05-07 19:30:38,78.788942,-6.828435
2022-05-07 20:00:38,78.786734,-6.829281
2022-05-07 20:30:39,78.784373,-6.830801
2022-05-07 21:00:39,78.781976,-6.832782
2022-05-07 21:30:30,78.779624,-6.835485
2022-05-07 22:00:39,78.777217,-6.839148
2022-05-07 22:30:39,78.774772,-6.843038
2022-05-07 23:00:39,78.77231,-6.846808
2022-05-07 23:30:38,78.769748,-6.849894
2022-05-08 00:00:39,78.767112,-6.852337
2022-05-08 00:30:29,78.76449,-6.854535
2022-05-08 01:00:40,78.761882,-6.856667
2022-05-08 01:30:38,78.759254,-6.858229
2022-05-08 02:00:38,78.756754,-6.859405
2022-05-08 02:30:39,78.754124,-6.859538
2022-05-08 03:00:42,78.751457,-6.858588
2022-05-08 03:30:30,78.748856,-6.857238
2022-05-08 04:00:42,78.746197,-6.8554
2022-05-08 04:30:39,78.74349,-6.853566
2022-05-08 05:00:39,78.740764,-6.851655
2022-05-08 05:30:39,78.738097,-6.849271
2022-05-08 06:00:39,78.735279,-6.847378
2022-05-08 06:30:29,78.732341,-6.84542
2022-05-08 07:00:41,78.729202,-6.842135
2022-05-08 07:30:38,78.725661,-6.838694
2022-05-08 08:00:38,78.721604,-6.836333
2022-05-08 08:30:38,78.717029,-6.836887
2022-05-08 09:00:38,78.712167,-6.840742
2022-05-08 09:30:26,78.707329,-6.846753
2022-05-08 10:00:37,78.702747,-6.853508
2022-05-08 10:30:37,78.698721,-6.859808
2022-05-08 11:00:37,78.69506,-6.865999
2022-05-08 11:30:37,78.691708,-6.872285
2022-05-08 12:00:39,78.688704,-6.878699
2022-05-08 12:30:26,78.686132,-6.884563
2022-05-08 13:00:38,78.683625,-6.888775
2022-05-08 13:30:39,78.680986,-6.891226
2022-05-08 14:00:38,78.678209,-6.892392
2022-05-08 14:30:40,78.675184,-6.89308
2022-05-08 15:00:38,78.672187,-6.893129
2022-05-08 15:30:28,78.669232,-6.893154
2022-05-08 16:00:39,78.666212,-6.893004
2022-05-08 16:30:38,78.66307,-6.893295
2022-05-08 17:00:38,78.659963,-6.893871
2022-05-08 17:30:38,78.656891,-6.894165
2022-05-08 18:00:37,78.653712,-6.894901
2022-05-08 18:30:28,78.650464,-6.896158
2022-05-08 19:00:38,78.647105,-6.897992
2022-05-08 19:30:38,78.643366,-6.901086
2022-05-08 20:00:39,78.639389,-6.904199
2022-05-08 20:30:39,78.635109,-6.908471
2022-05-08 21:00:40,78.630746,-6.913615
2022-05-08 21:30:28,78.626041,-6.919505
2022-05-08 22:00:39,78.621279,-6.926518
2022-05-08 22:30:38,78.616143,-6.932236
2022-05-08 23:00:38,78.611069,-6.939368
2022-05-08 23:30:38,78.606242,-6.947534
2022-05-09 00:00:38,78.601575,-6.956732
2022-05-09 00:30:28,78.597066,-6.966684
2022-05-09 01:00:38,78.592596,-6.977112
2022-05-09 01:30:40,78.588379,-6.988476
2022-05-09 02:00:38,78.58442,-6.997311
2022-05-09 02:30:38,78.580708,-7.005721
2022-05-09 03:00:40,78.577216,-7.014201
2022-05-09 03:30:29,78.573872,-7.022723
2022-05-09 04:00:38,78.570192,-7.029587
2022-05-09 04:30:38,78.566308,-7.034557
2022-05-09 05:00:38,78.562291,-7.039212
