datetime,latitude,longitude
2020-02-10 09:01:01,87.6858,88.9474
2020-02-10 10:01:00,87.688,88.8866
2020-02-10 11:01:00,87.69,88.8268
2020-02-10 12:01:01,87.692,88.7692
2020-02-10 13:01:00,87.6938,88.7122
2020-02-10 14:01:00,87.6954,88.656
2020-02-10 15:00:00,87.6968,88.6022
2020-02-10 16:01:00,87.698,88.5464
2020-02-10 17:01:00,87.6992,88.4902
2020-02-10 18:01:01,87.7004,88.4284
2020-02-10 19:01:00,87.7016,88.36
2020-02-10 20:01:00,87.703,88.2832
2020-02-10 21:01:01,87.7048,88.2
2020-02-10 22:01:00,87.7066,88.115
2020-02-10 23:01:00,87.7086,88.0274
2020-02-11 00:01:01,87.7106,87.941
2020-02-11 01:01:00,87.7124,87.8588
2020-02-11 02:01:00,87.714,87.7812
2020-02-11 03:01:01,87.7154,87.7052
2020-02-11 04:01:00,87.7164,87.6334
2020-02-11 05:01:00,87.7172,87.559
2020-02-11 06:01:01,87.718,87.48
2020-02-11 07:01:00,87.7188,87.3962
2020-02-11 08:01:00,87.7196,87.3048
2020-02-11 09:01:01,87.7204,87.201
2020-02-11 10:01:00,87.7214,87.094
2020-02-11 11:01:00,87.7224,86.9878
2020-02-11 12:01:01,87.7238,86.881
2020-02-11 13:01:00,87.7252,86.7784
2020-02-11 14:01:00,87.7264,86.6832
2020-02-11 15:01:01,87.7276,86.5956
2020-02-11 16:00:00,87.7284,86.5142
2020-02-11 17:01:00,87.7292,86.4356
2020-02-11 18:01:01,87.73,86.3574
2020-02-11 19:01:00,87.7312,86.2726
2020-02-11 20:01:00,87.7326,86.1776
2020-02-11 21:01:01,87.7344,86.0754
2020-02-11 22:01:00,87.7366,85.9668
2020-02-11 23:01:00,87.7392,85.8538
2020-02-12 00:01:01,87.742,85.7402
2020-02-12 01:01:00,87.7448,85.6308
2020-02-12 02:01:00,87.7476,85.5276
2020-02-12 03:01:01,87.75,85.4352
2020-02-12 04:01:00,87.752,85.3532
2020-02-12 05:01:00,87.7538,85.276
2020-02-12 06:01:01,87.756,85.1906
2020-02-12 07:01:00,87.7588,85.091
2020-02-12 08:01:00,87.7616,84.996
2020-02-12 09:01:01,87.7646,84.891
2020-02-12 10:00:00,87.7682,84.7786
2020-02-12 11:01:00,87.7722,84.6622
2020-02-12 12:01:01,87.7764,84.5474
2020-02-12 13:01:00,87.7808,84.4394
2020-02-12 14:01:00,87.785,84.3372
2020-02-12 15:01:01,87.789,84.2408
2020-02-12 16:01:00,87.7928,84.1484
2020-02-12 17:01:00,87.7966,84.0558
2020-02-12 18:01:01,87.8,83.9576
2020-02-12 19:01:00,87.8032,83.8446
2020-02-12 20:01:00,87.8066,83.717
2020-02-12 21:01:01,87.8098,83.5734
2020-02-12 22:01:00,87.8132,83.4224
2020-02-12 23:01:00,87.8168,83.2718
2020-02-13 00:01:01,87.8206,83.1176
2020-02-13 01:01:00,87.824,82.9672
2020-02-13 02:01:00,87.8274,82.824
2020-02-13 03:01:01,87.8302,82.6884
2020-02-13 04:01:00,87.8336,82.5458
2020-02-13 05:01:00,87.837,82.4016
2020-02-13 06:01:01,87.8408,82.247
2020-02-13 07:01:00,87.8444,82.0814
2020-02-13 08:01:00,87.848,81.9028
2020-02-13 09:01:01,87.8512,81.7144
2020-02-13 10:01:00,87.8542,81.514
2020-02-13 11:01:00,87.8566,81.3084
2020-02-13 12:01:01,87.8592,81.1036
2020-02-13 13:01:00,87.8614,80.9006
2020-02-13 14:01:00,87.863,80.7038
2020-02-13 15:01:01,87.8644,80.5128
2020-02-13 16:01:00,87.8658,80.3316
2020-02-13 17:01:00,87.8682,80.1424
2020-02-13 18:01:01,87.8702,79.9528
2020-02-13 19:01:00,87.8724,79.7602
2020-02-13 20:01:00,87.8746,79.5814
2020-02-13 21:01:01,87.8768,79.4034
2020-02-13 22:01:00,87.879,79.2308
2020-02-13 23:01:00,87.8818,79.064
2020-02-14 00:01:01,87.8846,78.9036
2020-02-14 01:01:00,87.887,78.7532
