datetime,latitude,longitude
2019-10-16 13:30:00,84.79007,134.24126
2019-10-16 15:30:00,84.79151,134.15668
2019-10-16 16:30:00,84.79238,134.12564
2019-10-16 18:30:00,84.79304,134.08417
2019-10-16 19:30:00,84.79258,134.06808
2019-10-16 21:30:00,84.7903,134.03101
2019-10-16 23:30:00,84.78793,133.96756
2019-10-17 01:30:00,84.7865,133.87624
2019-10-17 03:30:00,84.78609,133.79883
2019-10-17 05:30:00,84.78634,133.75105
2019-10-17 06:30:00,84.78638,133.74472
2019-10-17 07:30:00,84.78606,133.74466
2019-10-17 09:30:00,84.78416,133.74355
2019-10-17 11:30:00,84.78185,133.7256
2019-10-17 13:30:00,84.78065,133.70084
2019-10-17 15:30:00,84.78104,133.69418
2019-10-17 16:30:00,84.78169,133.70296
2019-10-17 17:30:00,84.78236,133.71933
2019-10-17 18:30:00,84.78306,133.74246
2019-10-17 20:30:00,84.78423,133.79315
2019-10-17 22:30:00,84.7858,133.82353
2019-10-17 23:30:00,84.78738,133.8277
2019-10-18 01:30:00,84.79324,133.82336
2019-10-18 03:30:00,84.80204,133.82957
2019-10-18 04:30:00,84.80674,133.84023
2019-10-18 07:30:00,84.82026,133.89806
2019-10-18 09:30:00,84.82799,133.92807
2019-10-18 11:30:00,84.83659,133.93237
2019-10-18 13:30:00,84.84817,133.91965
2019-10-18 15:30:00,84.86196,133.91829
2019-10-18 16:30:00,84.86945,133.92696
2019-10-18 17:30:00,84.87669,133.94316
2019-10-18 19:30:00,84.88921,133.98749
2019-10-18 21:30:00,84.89975,134.02211
2019-10-18 23:30:00,84.91056,134.02721
2019-10-19 01:30:00,84.92309,134.00775
2019-10-19 03:30:00,84.93549,133.98592
2019-10-19 06:30:00,84.94852,133.97449
2019-10-19 08:30:00,84.95295,133.95975
2019-10-19 09:30:00,84.95512,133.94247
2019-10-19 11:30:00,84.96083,133.88892
2019-10-19 13:30:00,84.96821,133.82132
2019-10-19 15:30:00,84.9765,133.75919
2019-10-19 16:30:00,84.98032,133.73242
2019-10-19 17:30:00,84.98361,133.70703
2019-10-19 18:30:00,84.98608,133.68153
2019-10-19 19:30:00,84.98792,133.65414
2019-10-19 21:30:00,84.99023,133.59326
2019-10-19 23:30:00,84.99226,133.53494
2019-10-20 01:30:00,84.99628,133.4787
2019-10-20 03:30:00,85.00192,133.43512
2019-10-20 05:30:00,85.00786,133.41183
2019-10-23 04:30:00,85.36611,130.93695
2019-10-23 08:30:00,85.37524,130.74561
2019-10-23 09:30:00,85.37679,130.69708
2019-10-23 10:30:00,85.37828,130.65067
2019-10-23 12:30:00,85.38136,130.56479
2019-10-23 14:30:00,85.38506,130.49034
2019-10-23 16:30:00,85.38925,130.42673
2019-10-23 17:30:00,85.3912,130.3961
2019-10-23 19:30:00,85.39452,130.33827
2019-10-23 20:30:00,85.39594,130.30833
2019-10-23 22:30:00,85.39898,130.24217
2019-10-23 23:30:00,85.40089,130.20331
2019-10-24 01:30:00,85.40592,130.12344
2019-10-24 03:30:00,85.41278,130.04547
2019-10-24 05:30:00,85.42007,129.98174
2019-10-24 07:30:00,85.42638,129.91211
2019-10-24 09:30:00,85.43202,129.83195
2019-10-24 11:30:00,85.4365,129.72987
2019-10-24 13:30:00,85.44167,129.61208
2019-10-24 15:30:00,85.44743,129.4902
2019-10-24 17:30:00,85.45363,129.37572
2019-10-24 19:30:00,85.45842,129.27411
2019-10-24 21:30:00,85.4613,129.1732
2019-10-24 23:30:00,85.4643,129.06165
2019-10-25 01:30:00,85.46799,128.95374
2019-10-25 03:30:00,85.47227,128.85677
2019-10-25 04:30:00,85.47416,128.81964
2019-10-25 06:30:00,85.47676,128.76544
2019-10-25 07:30:00,85.47743,128.74434
2019-10-25 09:30:00,85.47813,128.6958
2019-10-25 23:30:00,85.48334,128.3576
2019-10-26 01:30:00,85.48359,128.30743
2019-10-26 02:30:00,85.48405,128.28409
2019-10-26 04:30:00,85.48534,128.24915
2019-10-26 05:30:00,85.48597,128.23628
2019-10-26 06:30:00,85.48649,128.22482
2019-10-26 07:30:00,85.48685,128.21283
2019-10-26 09:30:00,85.48727,128.18073
2019-10-26 11:30:00,85.48792,128.13341
2019-10-26 13:30:00,85.48929,128.07933
2019-10-26 15:30:00,85.49152,128.03181
2019-10-26 17:30:00,85.49397,127.99783
2019-10-26 18:30:00,85.49516,127.98366
2019-10-26 19:30:00,85.49625,127.96972
2019-10-26 21:30:00,85.49831,127.93571
2019-10-26 23:30:00,85.50082,127.88683
2019-10-27 01:30:00,85.50408,127.8313
2019-10-27 02:30:00,85.50842,127.77883
2019-10-27 04:30:00,85.51331,127.73987
2019-10-27 06:30:00,85.51797,127.70678
2019-10-27 07:30:00,85.52008,127.68809
2019-10-27 08:30:00,85.52216,127.66605
2019-10-27 10:30:00,85.52657,127.61554
2019-10-27 12:30:00,85.53181,127.56339
2019-10-27 14:30:00,85.53767,127.51542
2019-10-27 15:30:00,85.54087,127.4947
2019-10-27 16:30:00,85.54409,127.4762
2019-10-27 18:30:00,85.55054,127.43882
2019-10-27 20:30:00,85.55683,127.38711
2019-10-27 22:30:00,85.56377,127.31484
2019-10-27 23:30:00,85.5677,127.27029
2019-10-28 01:30:00,85.57615,127.18538
2019-10-28 02:30:00,85.58069,127.14799
2019-10-28 03:30:00,85.58528,127.11511
2019-10-28 04:30:00,85.58988,127.087
2019-10-28 06:30:00,85.59884,127.03683
2019-10-28 08:30:00,85.60744,126.98215
2019-10-28 10:30:00,85.61606,126.91999
2019-10-28 12:30:00,85.6245,126.85716
2019-10-28 13:30:00,85.6284,126.82767
2019-10-28 15:30:00,85.63618,126.77292
2019-10-28 16:30:00,85.63986,126.74964
2019-10-28 18:30:00,85.64632,126.69209
2019-10-28 20:30:00,85.65244,126.6153
2019-10-28 22:30:00,85.6588,126.5248
2019-10-28 23:30:00,85.66215,126.47308
2019-10-29 01:30:00,85.66901,126.37454
2019-10-29 02:30:00,85.67243,126.33305
2019-10-29 04:30:00,85.67843,126.26298
2019-10-29 05:30:00,85.68113,126.22913
2019-10-29 07:30:00,85.68613,126.15247
2019-10-29 08:30:00,85.68874,126.10673
2019-10-29 10:30:00,85.69444,126.00717
2019-10-29 11:30:00,85.6977,125.95382
2019-10-29 13:30:00,85.70444,125.85963
2019-10-29 15:30:00,85.71054,125.78515
2019-10-29 16:30:00,85.71314,125.75328
2019-10-29 18:30:00,85.71781,125.68903
2019-10-29 20:30:00,85.7224,125.61282
2019-10-29 22:30:00,85.72732,125.52705
2019-10-30 00:30:00,85.73322,125.43649
