datetime,latitude,longitude
2019-10-11 01:00:00,84.988,134.4848
2019-10-11 02:00:00,84.9836,134.5036
2019-10-11 03:00:00,84.9796,134.5168
2019-10-11 04:00:00,84.9764,134.533
2019-10-11 05:00:00,84.9736,134.55321
2019-10-11 06:01:00,84.9706,134.5826
2019-10-11 07:00:00,84.9662,134.62019
2019-10-11 08:00:00,84.961,134.6506
2019-10-11 09:01:00,84.956,134.67
2019-10-11 10:00:00,84.9516,134.67999
2019-10-11 11:01:00,84.9476,134.6842
2019-10-11 12:00:00,84.9444,134.6862
2019-10-11 13:00:00,84.9418,134.6908
2019-10-11 14:01:00,84.9398,134.7016
2019-10-11 15:00:00,84.9384,134.7206
2019-10-11 16:00:00,84.9374,134.7444
2019-10-11 17:00:00,84.9366,134.77361
2019-10-11 18:01:00,84.9352,134.80659
2019-10-11 19:00:00,84.9338,134.83501
2019-10-11 20:00:00,84.9322,134.8568
2019-10-11 21:00:00,84.931,134.8712
2019-10-11 22:01:00,84.9306,134.87601
2019-10-11 23:00:00,84.931,134.87199
2019-10-12 00:00:00,84.9328,134.86279
2019-10-12 01:00:00,84.9356,134.85519
2019-10-12 02:00:00,84.9394,134.85159
2019-10-12 03:00:00,84.9434,134.8524
2019-10-12 04:00:00,84.9474,134.855
2019-10-12 05:00:00,84.9508,134.8548
2019-10-12 06:00:00,84.9536,134.8506
2019-10-12 07:00:00,84.9558,134.8412
2019-10-12 08:00:00,84.9574,134.8262
2019-10-12 09:00:00,84.9582,134.80141
2019-10-12 10:00:00,84.959,134.767
2019-10-12 11:00:00,84.9598,134.7218
2019-10-12 12:01:00,84.9608,134.67
2019-10-12 13:00:00,84.9622,134.6178
2019-10-12 14:00:00,84.9636,134.56979
2019-10-12 15:01:00,84.9652,134.53101
2019-10-12 16:00:00,84.9664,134.50121
2019-10-12 17:00:00,84.9672,134.47701
2019-10-12 18:00:00,84.9672,134.4558
2019-10-12 19:00:00,84.9666,134.4328
2019-10-12 20:00:00,84.9656,134.403
2019-10-12 21:00:00,84.9646,134.3634
2019-10-12 22:00:00,84.9636,134.31419
2019-10-12 23:00:00,84.963,134.2598
2019-10-13 00:00:00,84.9626,134.2054
2019-10-13 01:00:00,84.9626,134.15421
2019-10-13 02:01:00,84.9624,134.1082
2019-10-13 03:00:00,84.9622,134.0708
2019-10-13 04:00:00,84.9614,134.04021
2019-10-13 05:00:00,84.9604,134.01421
2019-10-13 06:01:00,84.959,133.9892
2019-10-13 07:00:00,84.9572,133.96339
2019-10-13 08:00:00,84.9552,133.9352
2019-10-13 09:01:00,84.9532,133.90421
2019-10-13 10:01:00,84.951,133.8728
2019-10-13 11:00:00,84.949,133.8452
2019-10-13 12:01:00,84.947,133.82339
2019-10-13 13:01:00,84.9446,133.80901
2019-10-13 14:01:00,84.9424,133.8026
2019-10-13 15:01:00,84.94,133.80721
2019-10-13 16:01:00,84.9368,133.81821
2019-10-13 17:01:00,84.9326,133.828
2019-10-13 18:00:00,84.9274,133.8264
2019-10-13 19:00:00,84.9222,133.815
2019-10-13 20:01:00,84.917,133.7914
2019-10-13 21:00:00,84.9116,133.75819
2019-10-13 22:00:00,84.9068,133.71899
2019-10-13 23:00:00,84.9022,133.67461
2019-10-14 00:01:00,84.8984,133.63139
2019-10-14 01:01:00,84.895,133.5938
2019-10-14 02:01:00,84.8918,133.5632
2019-10-14 03:01:00,84.8888,133.5376
2019-10-14 04:01:00,84.886,133.5164
2019-10-14 05:01:00,84.883,133.49921
2019-10-14 06:01:00,84.8802,133.4852
2019-10-14 07:01:00,84.8772,133.4734
2019-10-14 08:01:00,84.8738,133.4612
2019-10-14 09:00:00,84.8704,133.4444
2019-10-14 10:00:00,84.8672,133.42239
2019-10-14 11:00:00,84.8646,133.396
2019-10-14 12:00:00,84.8628,133.3688
2019-10-14 13:00:00,84.8616,133.3438
2019-10-14 14:00:00,84.8606,133.3248
2019-10-14 15:00:00,84.8602,133.31419
2019-10-14 16:00:00,84.8596,133.3132
