datetime,latitude,longitude
2020-03-22 12:00:00,85.8428,14.0658
2020-03-22 15:00:00,85.842,14.0968
2020-03-22 18:00:00,85.841,14.1202
2020-03-22 21:00:00,85.839,14.1258
2020-03-23 00:00:00,85.836,14.116
2020-03-23 03:00:00,85.8326,14.1016
2020-03-23 06:00:00,85.829,14.0704
2020-03-23 09:00:00,85.8248,14.0274
2020-03-23 12:00:00,85.8204,13.9632
2020-03-23 15:00:00,85.8172,13.9188
2020-03-23 18:00:00,85.8136,13.8884
2020-03-23 21:00:00,85.8094,13.8506
2020-03-24 00:00:00,85.8054,13.8096
2020-03-24 03:00:00,85.8026,13.7864
2020-03-24 06:00:00,85.8002,13.7476
2020-03-24 09:00:00,85.798,13.67
2020-03-24 12:00:00,85.7946,13.5672
2020-03-24 15:00:00,85.7882,13.4402
2020-03-24 18:00:00,85.7804,13.298
2020-03-24 21:00:00,85.7704,13.1274
2020-03-25 00:00:00,85.7574,12.9496
2020-03-25 03:00:00,85.744,12.7658
2020-03-25 06:00:00,85.7298,12.5732
2020-03-25 09:00:00,85.714,12.351
2020-03-25 12:00:00,85.6978,12.1154
2020-03-25 15:00:00,85.6828,11.9268
2020-03-25 18:00:00,85.6682,11.784
2020-03-25 21:00:00,85.6532,11.6586
2020-03-26 00:00:00,85.6382,11.5642
2020-03-26 03:00:00,85.624,11.512
2020-03-26 06:00:00,85.6102,11.486
2020-03-26 09:00:00,85.5946,11.4738
2020-03-26 12:00:00,85.5776,11.4776
2020-03-26 15:00:00,85.561,11.5022
2020-03-26 18:00:00,85.545,11.5314
2020-03-26 21:00:00,85.5264,11.5604
2020-03-27 00:00:00,85.5048,11.6014
2020-03-27 03:00:00,85.4822,11.6478
2020-03-27 06:00:00,85.4624,11.6978
2020-03-27 09:00:00,85.4396,11.7838
2020-03-27 12:00:00,85.411,11.852
2020-03-27 15:00:00,85.3802,11.9002
2020-03-27 18:00:00,85.3484,11.9536
2020-03-27 21:00:00,85.3152,11.9938
2020-03-28 00:00:00,85.2796,12.011
2020-03-28 03:00:00,85.2468,12.0288
2020-03-28 06:00:00,85.2166,12.0552
2020-03-28 09:00:00,85.1854,12.0576
2020-03-28 12:00:00,85.1544,12.0414
2020-03-28 15:00:00,85.1264,12.0474
2020-03-28 18:00:00,85.1024,12.0938
2020-03-28 21:00:00,85.0798,12.1448
2020-03-29 00:00:00,85.058,12.188
2020-03-29 03:00:00,85.0382,12.2348
2020-03-29 06:00:00,85.0194,12.2826
2020-03-29 09:00:00,85.0022,12.3146
2020-03-29 12:00:00,84.9856,12.33
2020-03-29 15:00:00,84.9702,12.3342
2020-03-29 18:00:00,84.9584,12.3456
2020-03-29 21:00:00,84.9504,12.3502
2020-03-30 00:00:00,84.946,12.3492
2020-03-30 03:00:00,84.943,12.3472
2020-03-30 06:00:00,84.9426,12.3522
2020-03-30 09:00:00,84.9422,12.3642
2020-03-30 12:00:00,84.9408,12.3816
2020-03-30 15:00:00,84.9388,12.415
2020-03-30 18:00:00,84.9358,12.4684
2020-03-30 21:00:00,84.931,12.5328
2020-03-31 00:00:00,84.9226,12.5956
2020-03-31 03:00:00,84.9128,12.6828
2020-03-31 06:00:00,84.9024,12.7986
2020-03-31 09:00:00,84.8904,12.9512
2020-03-31 12:00:00,84.8734,13.1212
2020-03-31 15:00:00,84.8534,13.3068
2020-03-31 18:00:00,84.8328,13.5072
2020-03-31 21:00:00,84.8124,13.7422
2020-04-01 00:00:00,84.7884,14.0028
2020-04-01 03:00:00,84.7636,14.2248
2020-04-01 06:00:00,84.7404,14.4202
