datetime,longitude,latitude,sea_ice_concentration,ice_flag,buoy_id,u_wind,v_wind,slp
2015-04-23 17:00:00,16.2662,82.7944,1.0,0,n-ice2015_SNOW_2015b,-6.63,-9.56,1017.1
2015-04-23 18:00:00,16.2178,82.7888,1.0,0,n-ice2015_SNOW_2015b,-6.94,-9.48,1017.3
2015-04-23 19:00:00,16.1588,82.7834,1.0,0,n-ice2015_SNOW_2015b,-7.76,-9.66,1017.4
2015-04-23 20:00:00,16.087,82.7788,1.0,0,n-ice2015_SNOW_2015b,-8.23,-9.11,1017.5
2015-04-23 21:00:00,16.0074,82.7738,1.0,0,n-ice2015_SNOW_2015b,-8.98,-8.51,1017.7
2015-04-23 22:00:00,15.9372,82.7688,1.0,0,n-ice2015_SNOW_2015b,-9.68,-8.15,1017.9
2015-04-23 23:00:00,15.8746,82.764,1.0,0,n-ice2015_SNOW_2015b,-9.97,-7.88,1018.7
2015-04-24 00:00:00,15.81155,82.76095,1.0,0,n-ice2015_SNOW_2015b,-10.53,-7.21,1019.4
2015-04-24 01:00:00,15.7418,82.7586,1.0,0,n-ice2015_SNOW_2015b,-10.7,-6.56,1020.4
2015-04-24 02:00:00,15.6772,82.7572,1.0,0,n-ice2015_SNOW_2015b,-10.65,-6.08,1021.5
2015-04-24 03:00:00,15.6154,82.7566,1.0,0,n-ice2015_SNOW_2015b,-10.33,-5.96,1022.2
2015-04-24 04:00:00,15.5636,82.7562,1.0,0,n-ice2015_SNOW_2015b,-8.9,-5.76,1023.3
2015-04-24 05:00:00,15.5214,82.7564,1.0,0,n-ice2015_SNOW_2015b,-8.39,-5.69,1024.1
2015-04-24 06:00:00,15.4846,82.7566,1.0,0,n-ice2015_SNOW_2015b,-7.97,-5.74,1025.4
2015-04-24 07:00:00,15.4546,82.7564,1.0,0,n-ice2015_SNOW_2015b,-7.2,-5.79,1026.2
2015-04-24 08:00:00,15.43215,82.75563,1.0,0,n-ice2015_SNOW_2015b,-6.49,-5.83,1027.5
2015-04-24 09:00:00,15.4092,82.7534,1.0,0,n-ice2015_SNOW_2015b,-5.87,-5.91,1028.1
2015-04-24 10:00:00,15.3896,82.7502,1.0,0,n-ice2015_SNOW_2015b,-5.67,-6.43,1029.1
2015-04-24 11:00:00,15.369,82.746,1.0,0,n-ice2015_SNOW_2015b,-5.08,-6.56,1029.6
2015-04-24 12:00:00,15.347,82.7412,1.0,0,n-ice2015_SNOW_2015b,-4.45,-6.47,1030.0
2015-04-24 13:00:00,15.3226,82.7358,1.0,0,n-ice2015_SNOW_2015b,-3.74,-6.4,1030.4
2015-04-24 14:00:00,15.2994,82.7304,1.0,0,n-ice2015_SNOW_2015b,-3.2,-6.58,1030.8
2015-04-24 15:00:00,15.2812,82.7246,1.0,0,n-ice2015_SNOW_2015b,-2.88,-6.84,1031.3
2015-04-24 16:00:00,15.2698,82.719,1.0,0,n-ice2015_SNOW_2015b,-2.56,-6.92,1031.5
2015-04-24 17:00:00,15.2652,82.714,1.0,0,n-ice2015_SNOW_2015b,-1.97,-6.87,1031.8
2015-04-24 18:00:00,15.26672,82.70962,1.0,0,n-ice2015_SNOW_2015b,-1.2,-6.72,1031.5
2015-04-24 19:00:00,15.2736,82.7046,1.0,0,n-ice2015_SNOW_2015b,-0.46,-6.97,1031.8
2015-04-24 20:00:00,15.2824,82.7,1.0,0,n-ice2015_SNOW_2015b,-0.03,-7.38,1031.8
2015-04-24 21:00:00,15.288,82.695,1.0,0,n-ice2015_SNOW_2015b,-0.24,-7.66,1032.3
2015-04-24 22:00:00,15.29226,82.69036,1.0,0,n-ice2015_SNOW_2015b,0.8,-5.98,1032.0
2015-04-24 23:00:00,15.2928,82.6854,1.0,0,n-ice2015_SNOW_2015b,1.7,-5.5,1031.9
2015-04-25 00:00:00,15.2918,82.6804,1.0,0,n-ice2015_SNOW_2015b,2.24,-5.33,1031.6
2015-04-25 01:00:00,15.2878,82.6752,1.0,0,n-ice2015_SNOW_2015b,2.6,-5.39,1031.5
2015-04-25 02:00:00,15.284,82.6706,1.0,0,n-ice2015_SNOW_2015b,2.9,-5.51,1031.3
2015-04-25 03:00:00,15.28597,82.66627,1.0,0,n-ice2015_SNOW_2015b,3.09,-5.75,1030.9
2015-04-25 04:00:00,15.29308,82.66227,1.0,0,n-ice2015_SNOW_2015b,3.16,-5.97,1031.0
2015-04-25 05:00:00,15.30579,82.65846,1.0,0,n-ice2015_SNOW_2015b,3.32,-6.05,1030.5
2015-04-25 06:00:00,15.3222,82.6542,1.0,0,n-ice2015_SNOW_2015b,3.62,-6.12,1030.6
2015-04-25 07:00:00,15.33951,82.64928,1.0,0,n-ice2015_SNOW_2015b,3.95,-6.53,1030.5
2015-04-25 08:00:00,15.35494,82.64428,1.0,0,n-ice2015_SNOW_2015b,3.88,-7.26,1030.8
2015-04-25 09:00:00,15.36936,82.6385,1.0,0,n-ice2015_SNOW_2015b,3.1,-8.56,1030.7
2015-04-25 10:00:00,15.38042,82.6323,1.0,0,n-ice2015_SNOW_2015b,2.39,-9.38,1030.3
2015-04-25 11:00:00,15.38709,82.62532,1.0,0,n-ice2015_SNOW_2015b,2.36,-8.86,1030.1
2015-04-25 12:00:00,15.38779,82.61753,1.0,0,n-ice2015_SNOW_2015b,2.33,-8.94,1030.2
2015-04-25 13:00:00,15.38386,82.60934,1.0,0,n-ice2015_SNOW_2015b,2.44,-8.6,1030.4
2015-04-25 14:00:00,15.37613,82.60094,1.0,0,n-ice2015_SNOW_2015b,2.57,-8.37,1030.3
2015-04-25 15:00:00,15.36676,82.59215,1.0,0,n-ice2015_SNOW_2015b,2.43,-8.13,1030.5
2015-04-25 16:00:00,15.35618,82.58335,1.0,0,n-ice2015_SNOW_2015b,2.41,-8.09,1030.1
2015-04-25 17:00:00,15.34381,82.57514,1.0,0,n-ice2015_SNOW_2015b,2.7,-7.79,1030.1
2015-04-25 18:00:00,15.3316,82.5672,1.0,0,n-ice2015_SNOW_2015b,2.93,-8.36,1029.6
2015-04-25 19:00:00,15.3232,82.5582,1.0,0,n-ice2015_SNOW_2015b,3.25,-6.97,1029.5
2015-04-25 20:00:00,15.31907,82.54876,1.0,0,n-ice2015_SNOW_2015b,3.72,-6.59,1029.3
2015-04-25 21:00:00,15.31979,82.53896,1.0,0,n-ice2015_SNOW_2015b,4.2,-6.18,1028.7
2015-04-25 22:00:00,15.3168,82.5288,1.0,0,n-ice2015_SNOW_2015b,4.4,-5.66,1027.9
2015-04-25 23:00:00,15.31109,82.51916,1.0,0,n-ice2015_SNOW_2015b,5.35,-5.7,1027.5
2015-04-26 00:00:00,15.30038,82.50976,1.0,0,n-ice2015_SNOW_2015b,5.89,-6.38,1026.6
2015-04-26 01:00:00,15.28368,82.50095,1.0,0,n-ice2015_SNOW_2015b,5.93,-6.71,1025.9
2015-04-26 02:00:00,15.26212,82.49384,1.0,0,n-ice2015_SNOW_2015b,5.84,-7.15,1025.1
2015-04-26 03:00:00,15.25964,82.4879,1.0,0,n-ice2015_SNOW_2015b,5.69,-7.54,1024.1
2015-04-26 04:00:00,15.26491,82.48328,1.0,0,n-ice2015_SNOW_2015b,5.55,-7.79,1023.5
2015-04-26 05:00:00,15.27562,82.47907,1.0,0,n-ice2015_SNOW_2015b,5.24,-8.12,1022.7
2015-04-26 06:00:00,15.29095,82.47507,1.0,0,n-ice2015_SNOW_2015b,4.63,-8.36,1022.3
2015-04-26 07:00:00,15.30357,82.471,1.0,0,n-ice2015_SNOW_2015b,3.96,-8.43,1021.9
2015-04-26 08:00:00,15.31462,82.46628,1.0,0,n-ice2015_SNOW_2015b,3.27,-8.72,1021.7
