datetime,longitude,latitude,sea_ice_concentration,ice_flag,buoy_id,u_wind,v_wind,slp
2015-04-17 17:00:00,13.05225,81.68461,1.0,0,n-ice2015_SIMBA_2015d,5.34,-2.92,1004.2
2015-04-17 18:00:00,13.04828,81.68157,1.0,0,n-ice2015_SIMBA_2015d,4.94,-2.1,1005.0
2015-04-17 19:00:00,13.04248,81.67911,1.0,0,n-ice2015_SIMBA_2015d,4.8,-0.79,1006.0
2015-04-17 20:00:00,13.03701,81.67709,1.0,0,n-ice2015_SIMBA_2015d,5.58,0.77,1006.7
2015-04-17 21:00:00,13.03371,81.67532,1.0,0,n-ice2015_SIMBA_2015d,5.77,1.51,1007.1
2015-04-17 22:00:00,13.03274,81.67368,1.0,0,n-ice2015_SIMBA_2015d,5.68,2.01,1007.6
2015-04-17 23:00:00,13.03313,81.67268,1.0,0,n-ice2015_SIMBA_2015d,4.51,1.9,1007.6
2015-04-18 00:00:00,13.03615,81.67233,1.0,0,n-ice2015_SIMBA_2015d,3.28,2.91,1007.3
2015-04-18 01:00:00,13.04054,81.67247,1.0,0,n-ice2015_SIMBA_2015d,2.46,3.85,1007.0
2015-04-18 02:00:00,13.04422,81.67291,1.0,0,n-ice2015_SIMBA_2015d,1.35,3.83,1006.0
2015-04-18 03:00:00,13.04584,81.6736,1.0,0,n-ice2015_SIMBA_2015d,0.13,3.65,1005.3
2015-04-18 04:00:00,13.04658,81.67477,1.0,0,n-ice2015_SIMBA_2015d,-0.51,3.8,1004.4
2015-04-18 05:00:00,13.04561,81.67628,1.0,0,n-ice2015_SIMBA_2015d,-0.03,4.18,1003.5
2015-04-18 06:00:00,13.03984,81.67766,1.0,0,n-ice2015_SIMBA_2015d,0.95,4.41,1002.9
2015-04-18 07:00:00,13.0299,81.67844,1.0,0,n-ice2015_SIMBA_2015d,1.85,3.83,1002.4
2015-04-18 08:00:00,13.01897,81.67855,1.0,0,n-ice2015_SIMBA_2015d,2.39,2.59,1002.1
2015-04-18 09:00:00,13.01364,81.67816,1.0,0,n-ice2015_SIMBA_2015d,2.33,0.91,1001.8
2015-04-18 10:00:00,13.01513,81.67696,1.0,0,n-ice2015_SIMBA_2015d,1.16,-0.16,1001.2
2015-04-18 11:00:00,13.0214,81.67493,1.0,0,n-ice2015_SIMBA_2015d,0.85,-0.9,1001.0
2015-04-18 12:00:00,13.03151,81.67225,1.0,0,n-ice2015_SIMBA_2015d,0.81,-1.6,1000.1
2015-04-18 13:00:00,13.04207,81.66887,1.0,0,n-ice2015_SIMBA_2015d,0.74,-2.23,1000.1
2015-04-18 14:00:00,13.04945,81.66488,1.0,0,n-ice2015_SIMBA_2015d,0.74,-2.94,999.5
2015-04-18 15:00:00,13.05146,81.6605,1.0,0,n-ice2015_SIMBA_2015d,0.75,-3.72,999.5
2015-04-18 16:00:00,13.04323,81.65601,1.0,0,n-ice2015_SIMBA_2015d,0.65,-4.56,999.1
2015-04-18 17:00:00,13.02844,81.6514,1.0,0,n-ice2015_SIMBA_2015d,0.5,-5.19,999.1
2015-04-18 18:00:00,13.00941,81.64677,1.0,0,n-ice2015_SIMBA_2015d,0.25,-5.55,998.5
2015-04-18 19:00:00,12.98752,81.64218,1.0,0,n-ice2015_SIMBA_2015d,0.22,-5.69,999.0
2015-04-18 20:00:00,12.96652,81.63761,1.0,0,n-ice2015_SIMBA_2015d,0.35,-5.72,999.1
2015-04-18 21:00:00,12.94965,81.63281,1.0,0,n-ice2015_SIMBA_2015d,0.61,-5.58,999.5
2015-04-18 22:00:00,12.93892,81.62757,1.0,0,n-ice2015_SIMBA_2015d,1.17,-4.82,999.5
2015-04-18 23:00:00,12.93567,81.62279,1.0,0,n-ice2015_SIMBA_2015d,1.28,-5.18,999.6
2015-04-19 00:00:00,12.93992,81.61894,0.93,0,n-ice2015_SIMBA_2015d,2.08,-4.66,999.8
2015-04-19 01:00:00,12.9505,81.61632,0.93,0,n-ice2015_SIMBA_2015d,3.09,-4.05,1000.1
2015-04-19 02:00:00,12.96735,81.6147,0.93,0,n-ice2015_SIMBA_2015d,3.96,-3.4,1000.4
2015-04-19 03:00:00,12.98709,81.61337,0.93,0,n-ice2015_SIMBA_2015d,4.63,-2.86,1000.8
2015-04-19 04:00:00,13.00661,81.61231,0.93,0,n-ice2015_SIMBA_2015d,5.32,-2.57,1001.3
2015-04-19 05:00:00,13.02443,81.61123,0.93,0,n-ice2015_SIMBA_2015d,5.72,-2.52,1001.5
2015-04-19 06:00:00,13.03897,81.60968,0.93,0,n-ice2015_SIMBA_2015d,5.79,-2.57,1001.7
2015-04-19 07:00:00,13.04741,81.60743,0.93,0,n-ice2015_SIMBA_2015d,5.79,-2.2,1002.0
2015-04-19 08:00:00,13.05291,81.60479,0.93,0,n-ice2015_SIMBA_2015d,5.81,-1.86,1002.3
2015-04-19 09:00:00,13.05667,81.6016,0.93,0,n-ice2015_SIMBA_2015d,5.87,-2.14,1003.0
2015-04-19 10:00:00,13.06172,81.59829,0.93,0,n-ice2015_SIMBA_2015d,5.63,-2.54,1003.8
2015-04-19 11:00:00,13.07423,81.59464,0.93,0,n-ice2015_SIMBA_2015d,4.96,-2.21,1004.1
2015-04-19 12:00:00,13.08714,81.5911,0.93,0,n-ice2015_SIMBA_2015d,4.7,-1.45,1004.6
2015-04-19 13:00:00,13.10136,81.5883,0.93,0,n-ice2015_SIMBA_2015d,4.85,-0.29,1005.1
2015-04-19 14:00:00,13.12027,81.58689,0.93,0,n-ice2015_SIMBA_2015d,5.15,0.73,1005.5
2015-04-19 15:00:00,13.14466,81.58652,0.93,0,n-ice2015_SIMBA_2015d,5.51,1.09,1005.6
2015-04-19 16:00:00,13.17527,81.5866,0.93,0,n-ice2015_SIMBA_2015d,5.9,0.93,1006.0
2015-04-19 17:00:00,13.20765,81.58544,0.93,0,n-ice2015_SIMBA_2015d,5.95,0.68,1006.1
2015-04-19 18:00:00,13.22696,81.58372,0.93,0,n-ice2015_SIMBA_2015d,5.67,0.86,1006.1
2015-04-19 19:00:00,13.24149,81.58184,0.93,0,n-ice2015_SIMBA_2015d,5.68,1.29,1006.5
2015-04-19 20:00:00,13.25411,81.5794,0.93,0,n-ice2015_SIMBA_2015d,5.8,1.32,1006.5
2015-04-19 21:00:00,13.26111,81.57652,0.93,0,n-ice2015_SIMBA_2015d,5.8,0.94,1006.9
2015-04-19 22:00:00,13.26713,81.57365,0.93,0,n-ice2015_SIMBA_2015d,5.6,1.13,1006.3
2015-04-19 23:00:00,13.27895,81.57123,0.93,0,n-ice2015_SIMBA_2015d,5.67,0.98,1006.5
2015-04-20 00:00:00,13.29787,81.56915,1.0,0,n-ice2015_SIMBA_2015d,5.78,0.78,1006.6
2015-04-20 01:00:00,13.31995,81.56731,1.0,0,n-ice2015_SIMBA_2015d,5.8,0.35,1006.7
2015-04-20 02:00:00,13.34095,81.56545,1.0,0,n-ice2015_SIMBA_2015d,5.73,-0.49,1006.3
2015-04-20 03:00:00,13.36096,81.5636,1.0,0,n-ice2015_SIMBA_2015d,5.46,-1.18,1006.7
2015-04-20 04:00:00,13.38098,81.56157,1.0,0,n-ice2015_SIMBA_2015d,5.22,-1.69,1006.6
2015-04-20 05:00:00,13.39944,81.55944,1.0,0,n-ice2015_SIMBA_2015d,5.01,-1.8,1007.2
2015-04-20 06:00:00,13.41296,81.5572,1.0,0,n-ice2015_SIMBA_2015d,5.03,-1.73,1007.2
2015-04-20 07:00:00,13.42269,81.55428,1.0,0,n-ice2015_SIMBA_2015d,5.09,-1.57,1007.9
2015-04-20 08:00:00,13.43076,81.55045,1.0,0,n-ice2015_SIMBA_2015d,5.3,-1.36,1008.1
2015-04-20 09:00:00,13.43865,81.54587,1.0,0,n-ice2015_SIMBA_2015d,5.75,-1.34,1008.8
2015-04-20 10:00:00,13.44834,81.54066,1.0,0,n-ice2015_SIMBA_2015d,6.24,-1.16,1008.9
2015-04-20 11:00:00,13.46219,81.53517,1.0,0,n-ice2015_SIMBA_2015d,6.48,-0.93,1009.1
