datetime,longitude,latitude,sea_ice_concentration,ice_flag,buoy_id,u_wind,v_wind,slp
2015-04-16 23:00:00,17.72054,82.4555,1.0,0,n-ice2015_WAVE_2015f,-5.47,11.44,992.5
2015-04-17 00:00:00,17.71525,82.46333,1.0,0,n-ice2015_WAVE_2015f,-4.78,11.03,991.6
2015-04-17 01:00:00,17.71404,82.47184,1.0,0,n-ice2015_WAVE_2015f,-4.04,10.23,991.2
2015-04-17 02:00:00,17.71658,82.48054,1.0,0,n-ice2015_WAVE_2015f,-2.55,9.1,990.3
2015-04-17 03:00:00,17.7272,82.48829,1.0,0,n-ice2015_WAVE_2015f,-0.61,7.89,990.3
2015-04-17 04:00:00,17.74399,82.49365,1.0,0,n-ice2015_WAVE_2015f,1.18,6.91,989.7
2015-04-17 05:00:00,17.76358,82.49744,1.0,0,n-ice2015_WAVE_2015f,2.31,6.37,990.1
2015-04-17 06:00:00,17.78011,82.50006,1.0,0,n-ice2015_WAVE_2015f,3.0,6.42,990.1
2015-04-17 07:00:00,17.80547,82.50249,1.0,0,n-ice2015_WAVE_2015f,4.11,6.24,990.5
2015-04-17 08:00:00,17.84877,82.50336,1.0,0,n-ice2015_WAVE_2015f,7.28,3.62,991.0
2015-04-17 09:00:00,17.91349,82.50081,1.0,0,n-ice2015_WAVE_2015f,10.3,-0.7,992.2
2015-04-17 10:00:00,17.97855,82.49613,1.0,0,n-ice2015_WAVE_2015f,12.61,-1.97,994.5
2015-04-17 11:00:00,18.04481,82.49026,1.0,0,n-ice2015_WAVE_2015f,12.55,-1.92,996.1
2015-04-17 12:00:00,18.10659,82.48447,1.0,0,n-ice2015_WAVE_2015f,12.21,-1.16,997.4
2015-04-17 13:00:00,18.16493,82.47934,1.0,0,n-ice2015_WAVE_2015f,12.57,-0.4,998.9
2015-04-17 14:00:00,18.22668,82.47386,1.0,0,n-ice2015_WAVE_2015f,12.37,-0.29,999.8
2015-04-17 15:00:00,18.28919,82.46865,1.0,0,n-ice2015_WAVE_2015f,12.03,-0.57,1001.0
2015-04-17 16:00:00,18.34566,82.46318,1.0,0,n-ice2015_WAVE_2015f,11.52,-0.95,1001.9
2015-04-17 17:00:00,18.38671,82.45739,1.0,0,n-ice2015_WAVE_2015f,10.65,-1.89,1002.6
2015-04-17 18:00:00,18.4104,82.45126,1.0,0,n-ice2015_WAVE_2015f,9.3,-2.88,1003.4
2015-04-17 19:00:00,18.42597,82.44649,1.0,0,n-ice2015_WAVE_2015f,7.82,-2.54,1004.6
2015-04-17 20:00:00,18.43828,82.44421,1.0,0,n-ice2015_WAVE_2015f,6.85,-0.88,1005.3
2015-04-17 21:00:00,18.45549,82.44367,1.0,0,n-ice2015_WAVE_2015f,6.77,0.97,1006.1
2015-04-17 22:00:00,18.47945,82.44371,1.0,0,n-ice2015_WAVE_2015f,7.07,2.89,1006.6
2015-04-17 23:00:00,18.50584,82.44358,1.0,0,n-ice2015_WAVE_2015f,7.16,3.59,1006.8
2015-04-18 00:00:00,18.53699,82.44355,1.0,0,n-ice2015_WAVE_2015f,6.78,3.49,1006.6
2015-04-18 01:00:00,18.57015,82.44339,1.0,0,n-ice2015_WAVE_2015f,5.8,3.59,1006.5
2015-04-18 02:00:00,18.60024,82.44284,1.0,0,n-ice2015_WAVE_2015f,5.06,4.27,1006.0
2015-04-18 03:00:00,18.62165,82.4422,1.0,0,n-ice2015_WAVE_2015f,4.51,4.6,1005.8
2015-04-18 04:00:00,18.63311,82.44177,1.0,0,n-ice2015_WAVE_2015f,3.77,4.64,1005.3
2015-04-18 05:00:00,18.63598,82.44173,1.0,0,n-ice2015_WAVE_2015f,2.43,4.61,1004.6
2015-04-18 06:00:00,18.63072,82.44221,1.0,0,n-ice2015_WAVE_2015f,0.36,4.31,1003.9
2015-04-18 07:00:00,18.61974,82.44325,1.0,0,n-ice2015_WAVE_2015f,-1.09,4.36,1003.1
2015-04-18 08:00:00,18.61265,82.44469,1.0,0,n-ice2015_WAVE_2015f,-1.22,4.58,1002.5
2015-04-18 09:00:00,18.6116,82.44596,1.0,0,n-ice2015_WAVE_2015f,-0.23,4.72,1002.0
2015-04-18 10:00:00,18.6135,82.44736,1.0,0,n-ice2015_WAVE_2015f,0.32,4.09,1001.4
2015-04-18 11:00:00,18.62081,82.44838,1.0,0,n-ice2015_WAVE_2015f,1.39,3.53,1001.0
2015-04-18 12:00:00,18.63959,82.44885,1.0,0,n-ice2015_WAVE_2015f,2.28,2.67,1000.0
