,longitude,latitude,qc,flag
2015-01-16 12:00:00,24.813225,82.34558,1,False
2015-01-16 13:00:00,24.804805,82.345362,1,False
2015-01-16 14:00:00,24.797082,82.34529,1,False
2015-01-16 15:00:00,24.789655,82.345225,1,False
2015-01-16 16:00:00,24.78148,82.344975,1,False
2015-01-16 17:00:00,24.772105,82.344367,1,False
2015-01-16 18:00:00,24.7613,82.343402,1,False
2015-01-16 19:00:00,24.751208,82.342295,1,False
2015-01-16 20:00:00,24.74126,82.340972,1,False
2015-01-16 21:00:00,24.729965,82.33944,1,False
2015-01-16 22:00:00,24.71978,82.337915,1,False
2015-01-16 23:00:00,24.709797,82.336382,1,False
2015-01-17 00:00:00,24.700235,82.33496,1,False
2015-01-17 01:00:00,24.689197,82.333517,1,False
2015-01-17 02:00:00,24.677657,82.332117,1,False
2015-01-17 03:00:00,24.666347,82.330755,1,False
2015-01-17 04:00:00,24.654868,82.329357,1,False
2015-01-17 05:00:00,24.643213,82.328018,1,False
2015-01-17 06:00:00,24.630627,82.326792,1,False
2015-01-17 07:00:00,24.620337,82.325861,1,False
2015-01-17 08:00:00,24.609658,82.32484,1,False
2015-01-17 09:00:00,24.600628,82.324042,1,False
2015-01-17 10:00:00,24.592442,82.323395,1,False
2015-01-17 12:00:00,24.579648,82.322758,1,False
2015-01-17 16:00:00,24.56906,82.321818,1,False
2015-01-17 17:00:00,24.56843,82.321138,1,False
2015-01-17 18:00:00,24.56745,82.320223,1,False
2015-01-17 19:00:00,24.567205,82.319132,1,False
2015-01-17 20:00:00,24.567078,82.317748,1,False
2015-01-17 21:00:00,24.567193,82.316182,1,False
2015-01-17 22:00:00,24.568323,82.314537,1,False
2015-01-17 23:00:00,24.570102,82.312972,1,False
2015-01-18 00:00:00,24.571885,82.31132,1,False
2015-01-18 01:00:00,24.57178,82.309687,1,False
2015-01-18 02:00:00,24.56883,82.308012,1,False
2015-01-18 03:00:00,24.563258,82.306242,1,False
2015-01-18 04:00:00,24.556648,82.30431,1,False
2015-01-18 05:00:00,24.550212,82.302213,1,False
2015-01-18 06:00:00,24.543952,82.300256,1,False
2015-01-18 07:00:00,24.53904,82.298327,1,False
2015-01-18 08:00:00,24.535392,82.296547,1,False
2015-01-18 09:00:00,24.529833,82.294645,1,False
2015-01-18 10:00:00,24.523165,82.292572,1,False
2015-01-18 11:00:00,24.518265,82.290405,1,False
2015-01-18 12:00:00,24.515998,82.288438,1,False
2015-01-18 13:00:00,24.514855,82.286333,1,False
2015-01-18 14:00:00,24.51498,82.284607,1,False
2015-01-18 15:00:00,24.515368,82.283333,1,False
2015-01-18 16:00:00,24.517518,82.282408,1,False
2015-01-18 17:00:00,24.520745,82.281788,1,False
2015-01-18 18:00:00,24.524133,82.281038,1,False
2015-01-18 19:00:00,24.526648,82.280168,1,False
2015-01-18 20:00:00,24.529343,82.279203,1,False
2015-01-18 21:00:00,24.533108,82.278252,1,False
2015-01-18 22:00:00,24.538335,82.277273,1,False
2015-01-18 23:00:00,24.545815,82.276332,1,False
2015-01-19 00:00:00,24.554268,82.275478,1,False
2015-01-19 01:00:00,24.562065,82.274853,1,False
2015-01-19 02:00:00,24.570585,82.274808,1,False
2015-01-19 03:00:00,24.579025,82.27522,1,False
2015-01-19 04:00:00,24.584302,82.276043,1,False
2015-01-19 05:00:00,24.583315,82.277635,1,False
2015-01-19 06:00:00,24.580058,82.280362,1,False
2015-01-19 07:00:00,24.571813,82.284093,1,False
2015-01-19 08:00:00,24.559028,82.288607,1,False
2015-01-19 09:00:00,24.548902,82.292332,1,False
2015-01-19 10:00:00,24.553278,82.295292,1,False
2015-01-19 11:00:00,24.559838,82.299353,1,False
2015-01-19 12:00:00,24.570007,82.303097,1,False
2015-01-19 13:00:00,24.580318,82.306173,1,False
2015-01-19 14:00:00,24.586935,82.308923,1,False
2015-01-19 15:00:00,24.590328,82.311423,1,False
2015-01-19 17:00:00,24.583952,82.315203,1,False
2015-01-19 18:00:00,24.571162,82.316677,1,False
2015-01-19 19:00:00,24.55757,82.317838,1,False
2015-01-19 20:00:00,24.541915,82.318673,1,False
2015-01-19 21:00:00,24.525942,82.319412,1,False
2015-01-19 22:00:00,24.507727,82.319807,1,False
2015-01-19 23:00:00,24.495605,82.3198,1,False
2015-01-20 00:00:00,24.483597,82.31946,1,False
2015-01-20 01:00:00,24.473075,82.31882,1,False
2015-01-20 02:00:00,24.462757,82.317905,1,False
2015-01-20 03:00:00,24.451135,82.316865,1,False
2015-01-20 04:00:00,24.438568,82.315692,1,False
2015-01-20 05:00:00,24.42046,82.314348,1,False
2015-01-20 06:00:00,24.401383,82.313027,1,False
2015-01-20 07:00:00,24.381775,82.31162,1,False
2015-01-20 08:00:00,24.359348,82.31019,1,False
2015-01-20 09:00:00,24.3335,82.308688,1,False
2015-01-20 10:00:00,24.310475,82.307168,1,False
2015-01-20 11:00:00,24.293548,82.305558,1,False
2015-01-20 12:00:00,24.2803,82.303932,1,False
2015-01-20 13:00:00,24.273733,82.302542,1,False
2015-01-20 14:00:00,24.271168,82.30163,1,False
2015-01-20 15:00:00,24.269815,82.300892,1,False
2015-01-20 16:00:00,24.267033,82.300133,1,False
2015-01-20 17:00:00,24.263097,82.299478,1,False
2015-01-20 18:00:00,24.25687,82.298948,1,False
2015-01-20 19:00:00,24.248887,82.298255,1,False
2015-01-20 21:00:00,24.214403,82.297447,1,False
2015-01-20 22:00:00,24.194548,82.297387,1,False
2015-01-21 00:00:00,24.17825,82.296942,1,False
2015-01-21 02:00:00,24.173125,82.297832,1,False
2015-01-21 03:00:00,24.171187,82.298662,1,False
2015-01-21 04:00:00,24.166417,82.30007,1,False
2015-01-21 05:00:00,24.161248,82.302385,1,False
2015-01-21 06:00:00,24.156395,82.305243,1,False
2015-01-21 07:00:00,24.152462,82.308563,1,False
2015-01-21 08:00:00,24.148613,82.31206,1,False
2015-01-21 09:00:00,24.147538,82.316067,1,False
2015-01-21 10:00:00,24.15454,82.319738,1,False
2015-01-21 11:00:00,24.174457,82.322455,1,False
2015-01-21 12:00:00,24.202345,82.32453,1,False
2015-01-21 13:00:00,24.232499,82.326316,1,False
2015-01-21 14:00:00,24.270882,82.327988,1,False
2015-01-21 15:00:00,24.304323,82.32895,1,False
2015-01-21 16:00:00,24.321362,82.329925,1,False
2015-01-21 17:00:00,24.347937,82.332612,1,False
2015-01-21 18:00:00,24.390268,82.337407,1,False
2015-01-21 19:00:00,24.431887,82.342445,1,False
2015-01-21 20:00:00,24.466452,82.346565,1,False
2015-01-21 21:00:00,24.492908,82.349548,1,False
2015-01-21 23:00:00,24.522707,82.354045,1,False
2015-01-22 00:00:00,24.528975,82.355658,1,False
2015-01-22 01:00:00,24.533533,82.357142,1,False
2015-01-22 02:00:00,24.536282,82.358615,1,False
2015-01-22 03:00:00,24.541257,82.36032,1,False
2015-01-22 04:00:00,24.548948,82.362165,1,False
2015-01-22 05:00:00,24.557277,82.364088,1,False
2015-01-22 06:00:00,24.567908,82.365787,1,False
2015-01-22 07:00:00,24.583632,82.36729,1,False
2015-01-22 08:00:00,24.60295,82.368628,1,False
2015-01-22 09:00:00,24.627027,82.369815,1,False
2015-01-22 10:00:00,24.654757,82.370608,1,False
2015-01-22 11:00:00,24.685588,82.371722,1,False
2015-01-22 12:00:00,24.72161,82.373345,1,False
2015-01-22 13:00:00,24.77124,82.374577,1,False
2015-01-22 14:00:00,24.836925,82.374342,1,False
2015-01-22 15:00:00,24.903672,82.372423,1,False
2015-01-22 16:00:00,24.975767,82.368518,1,False
2015-01-22 17:00:00,25.030605,82.362908,1,False
2015-01-22 18:00:00,25.061633,82.356492,1,False
2015-01-22 19:00:00,25.076515,82.350563,1,False
2015-01-22 20:00:00,25.076205,82.345513,1,False
2015-01-22 22:00:00,25.050252,82.338588,1,False
2015-01-22 23:00:00,25.035472,82.336687,1,False
2015-01-23 00:00:00,25.025078,82.334628,1,False
2015-01-23 01:00:00,25.021673,82.331968,1,False
2015-01-23 02:00:00,25.021718,82.328428,1,False
2015-01-23 03:00:00,25.023848,82.324227,1,False
