,longitude,latitude,qc,flag
2015-04-20 10:00:00,14.0812,82.8952,1,False
2015-04-20 11:00:00,14.1296,82.8916,1,False
2015-04-20 12:00:00,14.1818,82.8868,1,False
2015-04-20 13:00:00,14.2382,82.8814,1,False
2015-04-20 14:00:00,14.298,82.876,1,False
2015-04-20 15:00:00,14.357,82.8706,1,False
2015-04-20 16:00:00,14.4118,82.8654,1,False
2015-04-20 17:00:00,14.46,82.8606,1,False
2015-04-20 18:00:00,14.5112,82.856,1,False
2015-04-20 19:00:00,14.5598,82.8514,1,False
2015-04-20 20:00:00,14.6058,82.8472,1,False
2015-04-20 21:00:00,14.653,82.8428,1,False
2015-04-20 22:00:00,14.6998,82.8382,1,False
2015-04-20 23:00:00,14.7456,82.8334,1,False
2015-04-21 00:00:00,14.7908,82.8284,1,False
2015-04-21 01:00:00,14.8332,82.8238,1,False
2015-04-21 02:00:00,14.8738,82.8196,1,False
2015-04-21 03:00:00,14.9108,82.816,1,False
2015-04-21 04:00:00,14.9442,82.813,1,False
2015-04-21 05:00:00,14.9762,82.811,1,False
2015-04-21 06:00:00,15.0044,82.8098,1,False
2015-04-21 07:00:00,15.0312,82.809,1,False
2015-04-21 08:00:00,15.0592,82.8078,1,False
2015-04-21 09:00:00,15.0878,82.806,1,False
2015-04-21 10:00:00,15.1182,82.8032,1,False
2015-04-21 11:00:00,15.146,82.7996,1,False
2015-04-21 12:00:00,15.1756,82.7956,1,False
2015-04-21 13:00:00,15.2008,82.791,1,False
2015-04-21 14:00:00,15.2234,82.786,1,False
2015-04-21 15:00:00,15.2436,82.781,1,False
2015-04-21 16:00:00,15.2576,82.7766,1,False
2015-04-21 17:00:00,15.263,82.7726,1,False
2015-04-21 18:00:00,15.2702,82.7698,1,False
2015-04-21 19:00:00,15.2816,82.7678,1,False
2015-04-21 20:00:00,15.3002,82.7656,1,False
2015-04-21 21:00:00,15.3228,82.763,1,False
2015-04-21 22:00:00,15.3446,82.7594,1,False
2015-04-21 23:00:00,15.3664,82.7554,1,False
2015-04-22 00:00:00,15.3858,82.7508,1,False
2015-04-22 01:00:00,15.3994,82.7458,1,False
2015-04-22 02:00:00,15.4076,82.741,1,False
2015-04-22 03:00:00,15.4112,82.7372,1,False
2015-04-22 04:00:00,15.4182,82.7342,1,False
2015-04-22 05:00:00,15.4276,82.7322,1,False
2015-04-22 06:00:00,15.4382,82.7302,1,False
2015-04-22 07:00:00,15.4502,82.7284,1,False
2015-04-22 08:00:00,15.462,82.7262,1,False
2015-04-22 09:00:00,15.4718,82.723,1,False
2015-04-22 10:00:00,15.4806,82.7188,1,False
2015-04-22 11:00:00,15.4886,82.7142,1,False
2015-04-22 12:00:00,15.4958,82.7088,1,False
2015-04-22 13:00:00,15.5028,82.7034,1,False
2015-04-22 14:00:00,15.509,82.6976,1,False
2015-04-22 15:00:00,15.511,82.692,1,False
2015-04-22 16:00:00,15.5078,82.687,1,False
2015-04-22 17:00:00,15.5028,82.6828,1,False
2015-04-22 18:00:00,15.4976,82.68,1,False
2015-04-22 19:00:00,15.4884,82.6784,1,False
2015-04-22 20:00:00,15.4778,82.6774,1,False
2015-04-22 21:00:00,15.4694,82.6766,1,False
2015-04-22 22:00:00,15.463,82.676,1,False
2015-04-22 23:00:00,15.459,82.675,1,False
2015-04-23 00:00:00,15.4546,82.674,1,False
2015-04-23 01:00:00,15.4478,82.6726,1,False
2015-04-23 02:00:00,15.4404,82.6714,1,False
