,longitude,latitude,qc,flag
2015-05-04 16:00:00,11.595056,82.008847,1,False
2015-05-04 18:00:00,11.562347,81.99985,1,False
2015-05-04 19:00:00,11.546908,81.995656,1,False
2015-05-04 20:00:00,11.533525,81.991661,1,False
2015-05-04 21:00:00,11.524203,81.987969,1,False
2015-05-04 22:00:00,11.521149,81.984731,1,False
2015-05-04 23:00:00,11.525346,81.982224,1,False
2015-05-05 00:00:00,11.536155,81.980381,1,False
2015-05-05 01:00:00,11.552859,81.979069,1,False
2015-05-05 02:00:00,11.573679,81.978017,1,False
2015-05-05 03:00:00,11.596829,81.976789,1,False
2015-05-05 04:00:00,11.621225,81.975372,1,False
2015-05-05 05:00:00,11.646946,81.973658,1,False
2015-05-05 06:00:00,11.67159,81.971392,1,False
2015-05-05 07:00:00,11.694281,81.968447,1,False
2015-05-05 08:00:00,11.718453,81.964966,1,False
2015-05-05 09:00:00,11.745387,81.961222,1,False
2015-05-05 10:00:00,11.774086,81.95694,1,False
2015-05-05 11:00:00,11.802127,81.95209,1,False
2015-05-05 12:00:00,11.825975,81.947062,1,False
2015-05-05 13:00:00,11.843795,81.942048,1,False
2015-05-05 14:00:00,11.855296,81.937244,1,False
2015-05-05 15:00:00,11.860639,81.933052,1,False
2015-05-05 16:00:00,11.860823,81.929568,1,False
2015-05-05 17:00:00,11.857251,81.927042,1,False
2015-05-05 18:00:00,11.851325,81.925088,1,False
2015-05-05 19:00:00,11.843938,81.923416,1,False
2015-05-05 20:00:00,11.836138,81.921984,1,False
2015-05-05 21:00:00,11.828948,81.920569,1,False
2015-05-05 22:00:00,11.823685,81.919263,1,False
2015-05-05 23:00:00,11.820998,81.91801,1,False
2015-05-06 00:00:00,11.821711,81.916886,1,False
2015-05-06 01:00:00,11.826129,81.916131,1,False
2015-05-06 02:00:00,11.833691,81.915658,1,False
2015-05-06 03:00:00,11.843611,81.915628,1,False
2015-05-06 04:00:00,11.854995,81.915919,1,False
2015-05-06 05:00:00,11.866793,81.916367,1,False
2015-05-06 06:00:00,11.877373,81.916689,1,False
2015-05-06 07:00:00,11.886539,81.916644,1,False
2015-05-06 08:00:00,11.894503,81.916113,1,False
2015-05-06 09:00:00,11.90096,81.915039,1,False
2015-05-06 10:00:00,11.905354,81.913087,1,False
2015-05-06 11:00:00,11.905988,81.910399,1,False
2015-05-06 12:00:00,11.901721,81.907348,1,False
2015-05-06 13:00:00,11.893012,81.904222,1,False
2015-05-06 14:00:00,11.879985,81.901364,1,False
2015-05-06 15:00:00,11.863412,81.899043,1,False
