,longitude,latitude,qc,flag
2015-01-16 06:00:00,23.233812,82.676665,1,False
2015-01-16 07:00:00,23.212093,82.675357,1,False
2015-01-16 08:00:00,23.192455,82.674138,1,False
2015-01-16 09:00:00,23.176147,82.673318,1,False
2015-01-16 10:00:00,23.163557,82.672812,1,False
2015-01-16 11:00:00,23.154002,82.672645,1,False
2015-01-16 12:00:00,23.144953,82.672652,1,False
2015-01-16 13:00:00,23.136333,82.672733,1,False
2015-01-16 14:00:00,23.128505,82.672942,1,False
2015-01-16 15:00:00,23.121518,82.673085,1,False
2015-01-16 16:00:00,23.113985,82.673035,1,False
2015-01-16 17:00:00,23.104537,82.672545,1,False
2015-01-16 18:00:00,23.094167,82.671805,1,False
2015-01-16 19:00:00,23.085103,82.670882,1,False
2015-01-16 20:00:00,23.075967,82.669723,1,False
2015-01-16 21:00:00,23.066483,82.668433,1,False
2015-01-16 22:00:00,23.05733,82.667075,1,False
2015-01-16 23:00:00,23.048385,82.665805,1,False
2015-01-17 00:00:00,23.03919,82.664535,1,False
2015-01-17 01:00:00,23.02941,82.663193,1,False
2015-01-17 02:00:00,23.019095,82.661887,1,False
2015-01-17 03:00:00,23.008908,82.660612,1,False
2015-01-17 04:00:00,22.998283,82.659293,1,False
2015-01-17 05:00:00,22.987725,82.658018,1,False
2015-01-17 06:00:00,22.975982,82.656888,1,False
2015-01-17 07:00:00,22.964483,82.65597,1,False
2015-01-17 08:00:00,22.954893,82.655153,1,False
2015-01-17 09:00:00,22.947368,82.654515,1,False
2015-01-17 10:00:00,22.941717,82.65405,1,False
2015-01-17 17:00:00,22.924625,82.652252,1,False
2015-01-17 19:00:00,22.920365,82.649932,1,False
2015-01-17 20:00:00,22.91868,82.648358,1,False
2015-01-17 21:00:00,22.917815,82.6467,1,False
2015-01-17 22:00:00,22.918177,82.644972,1,False
2015-01-17 23:00:00,22.919945,82.643403,1,False
2015-01-18 00:00:00,22.922392,82.64186,1,False
2015-01-18 01:00:00,22.92467,82.640365,1,False
2015-01-18 02:00:00,22.926175,82.638812,1,False
2015-01-18 03:00:00,22.926832,82.637208,1,False
2015-01-18 04:00:00,22.926248,82.63547,1,False
2015-01-18 05:00:00,22.925265,82.633752,1,False
2015-01-18 06:00:00,22.923747,82.631955,1,False
2015-01-18 07:00:00,22.921262,82.63021,1,False
2015-01-18 08:00:00,22.918205,82.628413,1,False
2015-01-18 09:00:00,22.91538,82.62677,1,False
2015-01-18 10:00:00,22.913128,82.625118,1,False
2015-01-18 11:00:00,22.912567,82.623627,1,False
2015-01-18 12:00:00,22.914465,82.622292,1,False
2015-01-18 13:00:00,22.91647,82.621048,1,False
2015-01-18 14:00:00,22.917688,82.62001,1,False
2015-01-18 15:00:00,22.919402,82.61921,1,False
2015-01-18 16:00:00,22.920827,82.618423,1,False
2015-01-18 17:00:00,22.921805,82.617652,1,False
2015-01-18 18:00:00,22.922367,82.616862,1,False
2015-01-18 19:00:00,22.923745,82.616007,1,False
2015-01-18 20:00:00,22.926008,82.614995,1,False
2015-01-18 21:00:00,22.929583,82.61394,1,False
2015-01-18 22:00:00,22.934728,82.612888,1,False
2015-01-18 23:00:00,22.942103,82.611975,1,False
2015-01-19 00:00:00,22.95064,82.611123,1,False
2015-01-19 01:00:00,22.959737,82.610672,1,False
2015-01-19 02:00:00,22.969937,82.610943,1,False
2015-01-19 03:00:00,22.980255,82.611727,1,False
2015-01-19 04:00:00,22.988037,82.612957,1,False
2015-01-19 05:00:00,22.993427,82.614763,1,False
2015-01-19 06:00:00,22.995582,82.617033,1,False
2015-01-19 07:00:00,22.995835,82.619895,1,False
2015-01-19 08:00:00,22.996568,82.62246,1,False
2015-01-19 09:00:00,22.996895,82.624637,1,False
2015-01-19 11:00:00,23.000582,82.630153,1,False
2015-01-19 12:00:00,23.006835,82.633048,1,False
2015-01-19 13:00:00,23.013462,82.635683,1,False
2015-01-19 14:00:00,23.017783,82.638177,1,False
2015-01-19 15:00:00,23.018607,82.640552,1,False
2015-01-19 16:00:00,23.014752,82.642332,1,False
2015-01-19 17:00:00,23.005663,82.643923,1,False
2015-01-19 19:00:00,22.972667,82.645975,1,False
2015-01-19 20:00:00,22.95203,82.646417,1,False
2015-01-19 21:00:00,22.931799,82.646677,1,False
