,longitude,latitude,qc,flag
2015-04-21 10:00:00,16.4936,82.966,1,False
2015-04-21 12:00:00,16.5868,82.9556,1,False
2015-04-21 15:00:00,16.669,82.9416,1,False
2015-04-21 18:00:00,16.7178,82.9296,1,False
2015-04-21 21:00:00,16.7792,82.9232,1,False
2015-04-22 00:00:00,16.8448,82.9126,1,False
2015-04-22 03:00:00,16.8906,82.9016,1,False
2015-04-22 06:00:00,16.923,82.8934,1,False
2015-04-22 09:00:00,16.9244,82.886,1,False
2015-04-22 12:00:00,16.9356,82.8734,1,False
2015-04-22 15:00:00,16.9492,82.859,1,False
2015-04-22 18:00:00,16.9632,82.8514,1,False
2015-04-22 21:00:00,16.9716,82.8504,1,False
2015-04-23 03:00:00,16.9668,82.8484,1,False
2015-04-23 06:00:00,16.9236,82.8466,1,False
2015-04-23 09:00:00,16.8598,82.8422,1,False
2015-04-23 12:00:00,16.7818,82.8312,1,False
2015-04-23 15:00:00,16.679,82.8166,1,False
2015-04-23 18:00:00,16.545,82.8002,1,False
2015-04-23 21:00:00,16.3646,82.7844,1,False
2015-04-24 00:00:00,16.1696,82.7718,1,False
2015-04-24 03:00:00,15.976,82.7674,1,False
2015-04-24 06:00:00,15.8446,82.7672,1,False
2015-04-24 09:00:00,15.7672,82.7634,1,False
2015-04-24 12:00:00,15.703,82.7514,1,False
2015-04-24 15:00:00,15.6364,82.7348,1,False
2015-04-24 18:00:00,15.622,82.7192,1,False
2015-04-24 21:00:00,15.6444,82.7052,1,False
2015-04-25 00:00:00,15.6476,82.6904,1,False
2015-04-25 03:00:00,15.642,82.6762,1,False
2015-04-25 06:00:00,15.6764,82.6632,1,False
2015-04-25 09:00:00,15.7228,82.6474,1,False
2015-04-25 12:00:00,15.738,82.6262,1,False
2015-04-25 15:00:00,15.7168,82.6012,1,False
2015-04-25 18:00:00,15.7032,82.5768,1,False
2015-04-25 21:00:00,15.694,82.551,1,False
2015-04-26 00:00:00,15.6792,82.5226,1,False
2015-04-26 03:00:00,15.6412,82.4996,1,False
2015-04-26 06:00:00,15.6616,82.4856,1,False
2015-04-26 09:00:00,15.7074,82.473,1,False
2015-04-26 12:00:00,15.7182,82.4554,1,False
2015-04-26 15:00:00,15.6758,82.4314,1,False
2015-04-26 18:00:00,15.5878,82.4042,1,False
2015-04-26 21:00:00,15.4534,82.3732,1,False
2015-04-27 00:00:00,15.2572,82.3454,1,False
2015-04-27 03:00:00,15.0488,82.3262,1,False
2015-04-27 06:00:00,14.952,82.31,1,False
2015-04-27 09:00:00,14.9222,82.2942,1,False
2015-04-27 12:00:00,14.8992,82.2774,1,False
2015-04-27 15:00:00,14.8452,82.26,1,False
2015-04-27 18:00:00,14.7524,82.2404,1,False
2015-04-27 21:00:00,14.6348,82.2208,1,False
2015-04-28 00:00:00,14.506,82.2038,1,False
2015-04-28 03:00:00,14.403,82.192,1,False
2015-04-28 06:00:00,14.3424,82.1816,1,False
2015-04-28 09:00:00,14.3028,82.172,1,False
2015-04-28 12:00:00,14.2526,82.1634,1,False
2015-04-28 15:00:00,14.2004,82.1546,1,False
2015-04-28 18:00:00,14.1298,82.1416,1,False
2015-04-28 21:00:00,14.0378,82.1286,1,False
2015-04-29 00:00:00,13.9456,82.1168,1,False
2015-04-29 03:00:00,13.8926,82.1072,1,False
2015-04-29 06:00:00,13.8596,82.0964,1,False
2015-04-29 09:00:00,13.8452,82.0848,1,False
2015-04-29 12:00:00,13.8344,82.0744,1,False
2015-04-29 15:00:00,13.8276,82.0646,1,False
2015-04-29 18:00:00,13.8098,82.051,1,False
2015-04-29 21:00:00,13.7644,82.0384,1,False
2015-04-30 00:00:00,13.7312,82.0298,1,False
2015-04-30 03:00:00,13.7222,82.0246,1,False
2015-04-30 06:00:00,13.72,82.0188,1,False
2015-04-30 09:00:00,13.7166,82.0122,1,False
2015-04-30 12:00:00,13.723,82.0078,1,False
2015-04-30 15:00:00,13.7324,82.0046,1,False
2015-04-30 18:00:00,13.7102,81.9998,1,False
2015-04-30 21:00:00,13.6594,81.9952,1,False
2015-05-01 00:00:00,13.6222,81.9938,1,False
2015-05-01 03:00:00,13.5962,81.9966,1,False
2015-05-01 06:00:00,13.566,81.999,1,False
2015-05-01 09:00:00,13.5444,81.998,1,False
2015-05-01 12:00:00,13.5256,81.995,1,False
2015-05-01 15:00:00,13.503,81.9916,1,False
2015-05-01 18:00:00,13.4612,81.9866,1,False
2015-05-01 21:00:00,13.3942,81.9798,1,False
2015-05-02 00:00:00,13.3458,81.976,1,False
2015-05-02 03:00:00,13.3346,81.9744,1,False
2015-05-02 06:00:00,13.3232,81.9708,1,False
2015-05-02 09:00:00,13.2964,81.9654,1,False
2015-05-02 12:00:00,13.2754,81.9612,1,False
2015-05-02 15:00:00,13.2632,81.9586,1,False
2015-05-02 18:00:00,13.23,81.954,1,False
2015-05-02 21:00:00,13.1802,81.9474,1,False
2015-05-03 00:00:00,13.1582,81.943,1,False
2015-05-03 03:00:00,13.188,81.9414,1,False
2015-05-03 06:00:00,13.2124,81.938,1,False
2015-05-03 09:00:00,13.2188,81.9312,1,False
2015-05-03 12:00:00,13.2294,81.9244,1,False
2015-05-03 15:00:00,13.2538,81.9198,1,False
2015-05-03 18:00:00,13.2684,81.9156,1,False
2015-05-03 21:00:00,13.261,81.9102,1,False
2015-05-04 00:00:00,13.2584,81.9038,1,False
2015-05-04 03:00:00,13.2982,81.9008,1,False
2015-05-04 06:00:00,13.3358,81.8976,1,False
2015-05-04 09:00:00,13.3474,81.8916,1,False
2015-05-04 12:00:00,13.3542,81.8836,1,False
2015-05-04 15:00:00,13.3538,81.8742,1,False
2015-05-04 18:00:00,13.3332,81.8646,1,False
2015-05-04 21:00:00,13.306,81.8532,1,False
2015-05-05 00:00:00,13.295,81.8424,1,False
2015-05-05 03:00:00,13.334,81.8382,1,False
2015-05-05 06:00:00,13.3986,81.8324,1,False
2015-05-05 09:00:00,13.4642,81.8226,1,False
2015-05-05 12:00:00,13.5504,81.8108,1,False
2015-05-05 15:00:00,13.6366,81.802,1,False
2015-05-05 18:00:00,13.677,81.7962,1,False
2015-05-05 21:00:00,13.6694,81.7914,1,False
2015-05-06 00:00:00,13.6624,81.7876,1,False
2015-05-06 03:00:00,13.6742,81.7858,1,False
2015-05-06 06:00:00,13.6934,81.7862,1,False
2015-05-06 09:00:00,13.6832,81.7862,1,False
2015-05-06 12:00:00,13.6856,81.781,1,False
2015-05-06 15:00:00,13.659,81.7758,1,False
2015-05-06 18:00:00,13.5886,81.7736,1,False
2015-05-06 21:00:00,13.4932,81.771,1,False
2015-05-07 00:00:00,13.3794,81.7642,1,False
2015-05-07 03:00:00,13.2854,81.7582,1,False
2015-05-07 06:00:00,13.2054,81.7542,1,False
2015-05-07 09:00:00,13.1124,81.7452,1,False
2015-05-07 12:00:00,12.9884,81.7294,1,False
2015-05-07 15:00:00,12.86,81.7148,1,False
2015-05-07 18:00:00,12.7356,81.7052,1,False
2015-05-07 21:00:00,12.6078,81.6962,1,False
2015-05-08 00:00:00,12.4894,81.6864,1,False
2015-05-08 03:00:00,12.4298,81.6772,1,False
2015-05-08 06:00:00,12.4106,81.6708,1,False
2015-05-08 09:00:00,12.373,81.6608,1,False
2015-05-08 12:00:00,12.2968,81.6444,1,False
2015-05-08 15:00:00,12.207,81.6278,1,False
2015-05-08 18:00:00,12.1196,81.6176,1,False
2015-05-08 21:00:00,12.0378,81.614,1,False
2015-05-09 00:00:00,11.964,81.61,1,False
2015-05-09 03:00:00,11.9144,81.605,1,False
2015-05-09 06:00:00,11.8902,81.6034,1,False
2015-05-09 09:00:00,11.8648,81.6026,1,False
2015-05-09 12:00:00,11.793,81.5946,1,False
2015-05-09 15:00:00,11.6858,81.582,1,False
2015-05-09 18:00:00,11.5648,81.5772,1,False
2015-05-09 21:00:00,11.4402,81.579,1,False
2015-05-10 00:00:00,11.3148,81.5792,1,False
2015-05-10 03:00:00,11.2058,81.5766,1,False
2015-05-10 06:00:00,11.125,81.575,1,False
2015-05-10 09:00:00,11.0588,81.5704,1,False
2015-05-10 12:00:00,10.9594,81.5564,1,False
2015-05-10 15:00:00,10.8228,81.5364,1,False
2015-05-10 18:00:00,10.6772,81.521,1,False
2015-05-10 21:00:00,10.5574,81.5114,1,False
2015-05-11 00:00:00,10.4708,81.5014,1,False
2015-05-11 03:00:00,10.4048,81.487,1,False
2015-05-11 06:00:00,10.3656,81.4754,1,False
2015-05-11 09:00:00,10.3456,81.4662,1,False
2015-05-11 12:00:00,10.3122,81.4526,1,False
2015-05-11 15:00:00,10.2438,81.4338,1,False
2015-05-11 18:00:00,10.153,81.4182,1,False
2015-05-11 21:00:00,10.079,81.4138,1,False
2015-05-12 00:00:00,10.0392,81.4138,1,False
2015-05-12 03:00:00,10.0188,81.411,1,False
