,longitude,latitude,qc,flag
2015-01-28 16:00:00,17.7636,83.0902,1,False
2015-01-28 18:00:00,17.7248,83.09,1,False
2015-01-28 21:00:00,17.6986,83.0912,1,False
2015-01-29 00:00:00,17.6672,83.0914,1,False
2015-01-29 03:00:00,17.6134,83.0912,1,False
2015-01-29 06:00:00,17.5458,83.0912,1,False
2015-01-29 09:00:00,17.4926,83.0916,1,False
2015-01-29 12:00:00,17.4446,83.091,1,False
2015-01-29 15:00:00,17.3938,83.0884,1,False
2015-01-29 18:00:00,17.3494,83.085,1,False
2015-01-29 21:00:00,17.3208,83.0808,1,False
2015-01-30 00:00:00,17.2988,83.0754,1,False
2015-01-30 03:00:00,17.2676,83.0702,1,False
2015-01-30 06:00:00,17.2394,83.0656,1,False
2015-01-30 09:00:00,17.2156,83.0612,1,False
2015-01-30 12:00:00,17.1894,83.0566,1,False
2015-01-30 15:00:00,17.1562,83.052,1,False
2015-01-30 18:00:00,17.1216,83.047,1,False
2015-01-30 21:00:00,17.0934,83.0418,1,False
2015-01-31 00:00:00,17.0686,83.0372,1,False
2015-01-31 03:00:00,17.041,83.0326,1,False
2015-01-31 06:00:00,17.013,83.028,1,False
2015-01-31 09:00:00,16.9898,83.0244,1,False
2015-01-31 12:00:00,16.9724,83.0224,1,False
2015-01-31 15:00:00,16.9492,83.0204,1,False
2015-01-31 18:00:00,16.9104,83.0182,1,False
2015-01-31 21:00:00,16.858,83.0178,1,False
2015-02-01 00:00:00,16.8008,83.0214,1,False
2015-02-01 03:00:00,16.731,83.0268,1,False
2015-02-01 06:00:00,16.6552,83.0322,1,False
2015-02-01 09:00:00,16.5858,83.037,1,False
2015-02-01 12:00:00,16.5174,83.0428,1,False
2015-02-01 15:00:00,16.459,83.05,1,False
2015-02-01 18:00:00,16.4014,83.0558,1,False
2015-02-01 21:00:00,16.353,83.0584,1,False
2015-02-02 00:00:00,16.3186,83.0594,1,False
2015-02-02 03:00:00,16.2982,83.06,1,False
2015-02-02 06:00:00,16.2678,83.061,1,False
2015-02-02 09:00:00,16.2316,83.062,1,False
2015-02-02 12:00:00,16.2108,83.063,1,False
2015-02-02 15:00:00,16.2084,83.0654,1,False
2015-02-02 18:00:00,16.2116,83.0696,1,False
2015-02-02 21:00:00,16.2168,83.0738,1,False
