,longitude,latitude,qc,flag
2015-01-17 16:00:00,20.7078,83.212,1,False
2015-01-17 18:00:00,20.7622,83.22,1,False
2015-01-17 21:00:00,20.7542,83.215,1,False
2015-01-18 00:00:00,20.7592,83.2102,1,False
2015-01-18 03:00:00,20.7674,83.2056,1,False
2015-01-18 06:00:00,20.7684,83.2006,1,False
2015-01-18 09:00:00,20.7642,83.1956,1,False
2015-01-18 12:00:00,20.77,83.1914,1,False
2015-01-18 15:00:00,20.7812,83.1886,1,False
2015-01-18 18:00:00,20.7846,83.1862,1,False
2015-01-18 21:00:00,20.7908,83.1832,1,False
2015-01-19 00:00:00,20.8164,83.1808,1,False
2015-01-19 03:00:00,20.8588,83.183,1,False
2015-01-19 06:00:00,20.8822,83.1888,1,False
2015-01-19 09:00:00,20.8788,83.1956,1,False
2015-01-19 12:00:00,20.8674,83.2022,1,False
2015-01-19 15:00:00,20.861,83.208,1,False
2015-01-19 18:00:00,20.814,83.2116,1,False
2015-01-19 21:00:00,20.728,83.2114,1,False
2015-01-20 00:00:00,20.6398,83.2072,1,False
2015-01-20 03:00:00,20.5844,83.2016,1,False
2015-01-20 06:00:00,20.5334,83.1952,1,False
2015-01-20 09:00:00,20.472,83.188,1,False
2015-01-20 12:00:00,20.4196,83.1804,1,False
2015-01-20 15:00:00,20.4046,83.1768,1,False
2015-01-20 18:00:00,20.3894,83.1742,1,False
2015-01-20 21:00:00,20.358,83.1712,1,False
2015-01-21 00:00:00,20.3318,83.1684,1,False
2015-01-21 06:00:00,20.321,83.1722,1,False
2015-01-21 09:00:00,20.3308,83.181,1,False
2015-01-21 12:00:00,20.388,83.1892,1,False
2015-01-21 15:00:00,20.4748,83.1926,1,False
2015-01-21 18:00:00,20.5288,83.1948,1,False
2015-01-21 21:00:00,20.5544,83.201,1,False
2015-01-22 00:00:00,20.5916,83.2078,1,False
2015-01-22 03:00:00,20.6072,83.2128,1,False
2015-01-22 06:00:00,20.6494,83.2196,1,False
2015-01-22 09:00:00,20.7118,83.2226,1,False
2015-01-22 12:00:00,20.7888,83.2208,1,False
2015-01-22 15:00:00,20.879,83.2118,1,False
2015-01-22 18:00:00,20.9614,83.1972,1,False
2015-01-22 21:00:00,20.9932,83.1874,1,False
2015-01-23 00:00:00,20.9992,83.1784,1,False
2015-01-23 03:00:00,21.0292,83.166,1,False
2015-01-23 06:00:00,21.0778,83.1514,1,False
2015-01-23 09:00:00,21.1306,83.1358,1,False
2015-01-23 12:00:00,21.159,83.124,1,False
2015-01-23 15:00:00,21.1878,83.1146,1,False
2015-01-23 18:00:00,21.2198,83.1054,1,False
2015-01-23 21:00:00,21.2248,83.0962,1,False
2015-01-24 00:00:00,21.1992,83.0858,1,False
2015-01-24 03:00:00,21.1686,83.0762,1,False
2015-01-24 06:00:00,21.1414,83.0666,1,False
2015-01-24 09:00:00,21.1042,83.0568,1,False
2015-01-24 12:00:00,21.0464,83.0488,1,False
2015-01-24 15:00:00,20.9972,83.0426,1,False
2015-01-24 18:00:00,20.9608,83.0378,1,False
2015-01-24 21:00:00,20.9042,83.034,1,False
2015-01-25 00:00:00,20.8152,83.0296,1,False
2015-01-25 03:00:00,20.7422,83.0244,1,False
2015-01-25 06:00:00,20.6934,83.021,1,False
2015-01-25 09:00:00,20.6356,83.0192,1,False
2015-01-25 12:00:00,20.5502,83.0182,1,False
2015-01-25 15:00:00,20.4614,83.0202,1,False
2015-01-25 18:00:00,20.3918,83.0252,1,False
2015-01-25 21:00:00,20.3104,83.0324,1,False
2015-01-26 00:00:00,20.197,83.038,1,False
2015-01-26 03:00:00,20.0706,83.042,1,False
2015-01-26 06:00:00,19.9688,83.0464,1,False
2015-01-26 09:00:00,19.8712,83.0512,1,False
2015-01-26 12:00:00,19.7522,83.0554,1,False
2015-01-26 15:00:00,19.6292,83.059,1,False
2015-01-26 18:00:00,19.5264,83.0638,1,False
2015-01-26 21:00:00,19.4334,83.0696,1,False
2015-01-27 00:00:00,19.327,83.0724,1,False
2015-01-27 03:00:00,19.2196,83.0736,1,False
2015-01-27 06:00:00,19.1368,83.0752,1,False
2015-01-27 09:00:00,19.0882,83.0768,1,False
2015-01-27 12:00:00,19.0238,83.0756,1,False
2015-01-27 15:00:00,18.9442,83.0746,1,False
2015-01-27 18:00:00,18.8796,83.0752,1,False
2015-01-27 21:00:00,18.8284,83.0766,1,False
2015-01-28 00:00:00,18.769,83.0764,1,False
2015-01-28 03:00:00,18.7038,83.0754,1,False
2015-01-28 06:00:00,18.6562,83.0736,1,False
2015-01-28 09:00:00,18.628,83.0724,1,False
2015-01-28 12:00:00,18.5926,83.0712,1,False
2015-01-28 15:00:00,18.5492,83.0692,1,False
2015-01-28 18:00:00,18.5108,83.0688,1,False
2015-01-28 21:00:00,18.4846,83.0694,1,False
2015-01-29 00:00:00,18.4528,83.0694,1,False
2015-01-29 03:00:00,18.3996,83.0694,1,False
2015-01-29 06:00:00,18.3364,83.07,1,False
2015-01-29 09:00:00,18.2828,83.0706,1,False
2015-01-29 12:00:00,18.2342,83.0702,1,False
2015-01-29 15:00:00,18.1828,83.0674,1,False
2015-01-29 18:00:00,18.1376,83.064,1,False
2015-01-29 21:00:00,18.1076,83.0598,1,False
2015-01-30 00:00:00,18.0848,83.0544,1,False
2015-01-30 03:00:00,18.053,83.0492,1,False
2015-01-30 06:00:00,18.0244,83.0446,1,False
2015-01-30 09:00:00,18.0,83.0402,1,False
2015-01-30 12:00:00,17.9734,83.0356,1,False
2015-01-30 15:00:00,17.9394,83.0308,1,False
2015-01-30 18:00:00,17.9042,83.026,1,False
2015-01-30 21:00:00,17.8756,83.0208,1,False
2015-01-31 00:00:00,17.8502,83.016,1,False
2015-01-31 03:00:00,17.822,83.0114,1,False
2015-01-31 06:00:00,17.7934,83.0068,1,False
2015-01-31 09:00:00,17.7696,83.0032,1,False
2015-01-31 12:00:00,17.752,83.001,1,False
