,longitude,latitude,qc,flag
2015-01-29 17:00:00,17.040512,83.090493,1,False
2015-01-29 19:00:00,17.01712,83.087918,1,False
2015-01-29 20:00:00,17.006933,83.086548,1,False
2015-01-29 21:00:00,16.998981,83.085069,1,False
2015-01-29 22:00:00,16.992564,83.083371,1,False
2015-01-29 23:00:00,16.985551,83.081567,1,False
2015-01-30 00:00:00,16.977151,83.079741,1,False
2015-01-30 01:00:00,16.967439,83.077887,1,False
2015-01-30 02:00:00,16.95688,83.076126,1,False
2015-01-30 03:00:00,16.94644,83.07442,1,False
2015-01-30 04:00:00,16.936458,83.072866,1,False
2015-01-30 05:00:00,16.927063,83.071311,1,False
2015-01-30 06:00:00,16.918586,83.069857,1,False
2015-01-30 07:00:00,16.910493,83.068324,1,False
2015-01-30 08:00:00,16.902836,83.066883,1,False
2015-01-30 09:00:00,16.894906,83.065351,1,False
2015-01-30 10:00:00,16.886496,83.063781,1,False
2015-01-30 11:00:00,16.878199,83.062338,1,False
2015-01-30 12:00:00,16.869137,83.060831,1,False
2015-01-30 13:00:00,16.85844,83.059325,1,False
2015-01-30 14:00:00,16.847115,83.057753,1,False
2015-01-30 15:00:00,16.835669,83.056153,1,False
2015-01-30 16:00:00,16.823235,83.054492,1,False
2015-01-30 17:00:00,16.811772,83.052847,1,False
2015-01-30 18:00:00,16.801161,83.051155,1,False
2015-01-30 19:00:00,16.791084,83.049501,1,False
2015-01-30 20:00:00,16.781849,83.047795,1,False
2015-01-30 21:00:00,16.773188,83.046102,1,False
2015-01-30 22:00:00,16.765626,83.0444,1,False
2015-01-30 23:00:00,16.757388,83.042912,1,False
2015-01-31 00:00:00,16.74858,83.041393,1,False
2015-01-31 01:00:00,16.74021,83.0399,1,False
2015-01-31 02:00:00,16.731425,83.038459,1,False
2015-01-31 03:00:00,16.721839,83.036835,1,False
2015-01-31 04:00:00,16.71242,83.035405,1,False
2015-01-31 05:00:00,16.703667,83.033913,1,False
2015-01-31 06:00:00,16.693857,83.032341,1,False
2015-01-31 07:00:00,16.684528,83.030873,1,False
2015-01-31 08:00:00,16.676704,83.029736,1,False
2015-01-31 09:00:00,16.670724,83.028786,1,False
2015-01-31 10:00:00,16.665163,83.02803,1,False
2015-01-31 11:00:00,16.660028,83.027382,1,False
2015-01-31 12:00:00,16.653811,83.026729,1,False
2015-01-31 13:00:00,16.647105,83.026089,1,False
2015-01-31 14:00:00,16.639141,83.025449,1,False
2015-01-31 15:00:00,16.630259,83.024783,1,False
2015-01-31 16:00:00,16.618795,83.024119,1,False
2015-01-31 17:00:00,16.605527,83.023384,1,False
2015-01-31 18:00:00,16.591788,83.022624,1,False
2015-01-31 19:00:00,16.574973,83.022061,1,False
2015-01-31 20:00:00,16.557338,83.021843,1,False
2015-01-31 21:00:00,16.539039,83.02222,1,False
2015-01-31 22:00:00,16.521054,83.022955,1,False
2015-01-31 23:00:00,16.502124,83.024194,1,False
2015-02-01 00:00:00,16.481939,83.025789,1,False
2015-02-01 01:00:00,16.459948,83.027547,1,False
2015-02-01 02:00:00,16.437227,83.029424,1,False
2015-02-01 03:00:00,16.412427,83.031291,1,False
2015-02-01 04:00:00,16.387458,83.033181,1,False
2015-02-01 05:00:00,16.361567,83.035012,1,False
2015-02-01 06:00:00,16.336348,83.036694,1,False
2015-02-01 07:00:00,16.312008,83.038335,1,False
