datetime,longitude,latitude,sea_ice_concentration,ice_flag,buoy_id,u_wind,v_wind,slp
2015-01-14 22:00:00,21.64536,83.2463,0.99,0,n-ice2015_SIMBA_2015a,0.74,-2.9,1009.0
2015-01-14 23:00:00,21.52383,83.2494,0.99,0,n-ice2015_SIMBA_2015a,0.47,-2.88,1009.1
2015-01-15 00:00:00,21.57053,83.2446,1.0,0,n-ice2015_SIMBA_2015a,0.01,-3.2,1009.2
2015-01-15 01:00:00,21.59687,83.24009,1.0,0,n-ice2015_SIMBA_2015a,-1.06,-3.24,1009.4
2015-01-15 02:00:00,21.51087,83.23916,1.0,0,n-ice2015_SIMBA_2015a,-1.78,-2.77,1009.5
2015-01-15 03:00:00,21.51647,83.23093,1.0,0,n-ice2015_SIMBA_2015a,-2.07,-2.25,1009.8
2015-01-15 04:00:00,21.55656,83.22152,1.0,0,n-ice2015_SIMBA_2015a,-2.33,-2.05,1010.1
2015-01-15 05:00:00,21.53251,83.21912,1.0,0,n-ice2015_SIMBA_2015a,-2.67,-2.1,1010.1
2015-01-15 06:00:00,21.50788,83.21792,1.0,0,n-ice2015_SIMBA_2015a,-2.99,-2.27,1010.6
2015-01-15 07:00:00,21.48736,83.21264,1.0,0,n-ice2015_SIMBA_2015a,-3.41,-2.33,1010.8
2015-01-15 08:00:00,21.45146,83.21538,1.0,0,n-ice2015_SIMBA_2015a,-3.62,-2.31,1011.5
2015-01-15 09:00:00,21.35383,83.22076,1.0,0,n-ice2015_SIMBA_2015a,-3.55,-2.34,1012.2
2015-01-15 10:00:00,21.21655,83.21849,1.0,0,n-ice2015_SIMBA_2015a,-4.17,-2.2,1012.1
2015-01-15 11:00:00,21.29874,83.19489,1.0,0,n-ice2015_SIMBA_2015a,-4.25,-2.33,1012.9
2015-01-15 12:00:00,21.42392,83.17252,1.0,0,n-ice2015_SIMBA_2015a,-4.53,-2.58,1013.5
2015-01-15 13:00:00,21.39331,83.1714,1.0,0,n-ice2015_SIMBA_2015a,-4.92,-2.61,1013.8
2015-01-15 14:00:00,21.36203,83.17023,1.0,0,n-ice2015_SIMBA_2015a,-4.81,-2.45,1014.4
2015-01-15 15:00:00,21.33018,83.16907,1.0,0,n-ice2015_SIMBA_2015a,-4.55,-2.73,1014.7
2015-01-15 16:00:00,21.29929,83.16787,1.0,0,n-ice2015_SIMBA_2015a,-4.58,-3.07,1014.9
2015-01-15 17:00:00,21.26892,83.16671,1.0,0,n-ice2015_SIMBA_2015a,-5.08,-3.1,1015.1
2015-01-15 18:00:00,21.23924,83.16545,1.0,0,n-ice2015_SIMBA_2015a,-5.96,-2.78,1015.8
2015-01-15 19:00:00,21.21009,83.16416,1.0,0,n-ice2015_SIMBA_2015a,-6.05,-2.54,1015.9
2015-01-15 20:00:00,21.18093,83.1628,1.0,0,n-ice2015_SIMBA_2015a,-5.78,-2.37,1016.6
2015-01-15 21:00:00,21.15277,83.1615,1.0,0,n-ice2015_SIMBA_2015a,-5.54,-2.39,1017.0
2015-01-15 22:00:00,21.12551,83.16025,1.0,0,n-ice2015_SIMBA_2015a,-4.8,-2.59,1017.4
2015-01-15 23:00:00,21.09976,83.15911,1.0,0,n-ice2015_SIMBA_2015a,-5.04,-2.48,1018.0
2015-01-16 00:00:00,21.07527,83.15805,1.0,0,n-ice2015_SIMBA_2015a,-5.28,-2.28,1017.9
2015-01-16 01:00:00,21.05137,83.15702,1.0,0,n-ice2015_SIMBA_2015a,-5.31,-1.96,1018.3
2015-01-16 02:00:00,21.0291,83.15604,1.0,0,n-ice2015_SIMBA_2015a,-4.97,-1.63,1018.4
2015-01-16 03:00:00,21.00971,83.15571,1.0,0,n-ice2015_SIMBA_2015a,-4.58,-1.41,1018.4
2015-01-16 04:00:00,20.99066,83.15531,1.0,0,n-ice2015_SIMBA_2015a,-4.38,-1.38,1018.4
