datetime,longitude,latitude,sea_ice_concentration,ice_flag,buoy_id,u_wind,v_wind,slp
2015-01-28 16:00:00,17.7636,83.0902,0.95,0,n-ice2015_CALIB_2015a,-2.76,0.43,1019.0
2015-01-28 17:00:00,17.74065,83.08989,0.95,0,n-ice2015_CALIB_2015a,-2.66,0.46,1018.8
2015-01-28 18:00:00,17.7248,83.09,0.95,0,n-ice2015_CALIB_2015a,-2.56,0.37,1018.6
2015-01-28 19:00:00,17.71393,83.09036,0.95,0,n-ice2015_CALIB_2015a,-2.8,0.21,1018.2
2015-01-28 20:00:00,17.70591,83.09081,0.95,0,n-ice2015_CALIB_2015a,-3.34,0.14,1018.4
2015-01-28 21:00:00,17.6986,83.0912,0.95,0,n-ice2015_CALIB_2015a,-3.9,0.25,1018.3
2015-01-28 22:00:00,17.69016,83.0914,0.95,0,n-ice2015_CALIB_2015a,-3.66,0.04,1018.0
2015-01-28 23:00:00,17.67985,83.09144,0.95,0,n-ice2015_CALIB_2015a,-3.62,0.34,1018.3
2015-01-29 00:00:00,17.6672,83.0914,0.96,0,n-ice2015_CALIB_2015a,-3.81,0.69,1018.1
2015-01-29 01:00:00,17.65186,83.09133,0.96,0,n-ice2015_CALIB_2015a,-3.93,1.04,1018.4
2015-01-29 02:00:00,17.63387,83.09126,0.96,0,n-ice2015_CALIB_2015a,-3.84,1.33,1018.4
2015-01-29 03:00:00,17.6134,83.0912,0.96,0,n-ice2015_CALIB_2015a,-3.79,1.36,1018.6
2015-01-29 04:00:00,17.59087,83.09115,0.96,0,n-ice2015_CALIB_2015a,-4.0,1.21,1018.9
2015-01-29 05:00:00,17.56776,83.09114,0.96,0,n-ice2015_CALIB_2015a,-4.13,1.15,1019.2
2015-01-29 06:00:00,17.5458,83.0912,0.96,0,n-ice2015_CALIB_2015a,-4.2,1.06,1019.1
2015-01-29 07:00:00,17.52631,83.09133,0.96,0,n-ice2015_CALIB_2015a,-4.11,1.04,1019.4
2015-01-29 08:00:00,17.50887,83.09149,0.96,0,n-ice2015_CALIB_2015a,-3.96,0.84,1019.7
2015-01-29 09:00:00,17.4926,83.0916,0.96,0,n-ice2015_CALIB_2015a,-3.86,0.62,1020.1
2015-01-29 10:00:00,17.47674,83.0916,0.96,0,n-ice2015_CALIB_2015a,-3.81,-0.08,1020.5
2015-01-29 11:00:00,17.46086,83.09141,0.96,0,n-ice2015_CALIB_2015a,-3.64,-0.63,1020.6
2015-01-29 12:00:00,17.4446,83.091,0.96,0,n-ice2015_CALIB_2015a,-3.91,-0.75,1021.2
2015-01-29 13:00:00,17.42776,83.09032,0.96,0,n-ice2015_CALIB_2015a,-3.85,-0.73,1021.2
2015-01-29 14:00:00,17.41067,83.08942,0.96,0,n-ice2015_CALIB_2015a,-3.73,-0.78,1021.5
2015-01-29 15:00:00,17.3938,83.0884,0.96,0,n-ice2015_CALIB_2015a,-3.61,-1.07,1021.5
2015-01-29 16:00:00,17.37764,83.08732,0.96,0,n-ice2015_CALIB_2015a,-3.35,-1.32,1021.9
2015-01-29 17:00:00,17.36267,83.08619,0.96,0,n-ice2015_CALIB_2015a,-3.01,-1.69,1021.7
2015-01-29 18:00:00,17.3494,83.085,0.96,0,n-ice2015_CALIB_2015a,-3.02,-1.88,1022.0
2015-01-29 19:00:00,17.33818,83.08373,0.96,0,n-ice2015_CALIB_2015a,-3.12,-1.99,1022.0
2015-01-29 20:00:00,17.32877,83.08234,0.96,0,n-ice2015_CALIB_2015a,-3.11,-1.86,1022.6
2015-01-29 21:00:00,17.3208,83.0808,0.96,0,n-ice2015_CALIB_2015a,-3.14,-1.7,1022.7
2015-01-29 22:00:00,17.31378,83.07908,0.96,0,n-ice2015_CALIB_2015a,-2.82,-2.2,1022.4
2015-01-29 23:00:00,17.30678,83.07725,0.96,0,n-ice2015_CALIB_2015a,-2.84,-2.23,1022.5
2015-01-30 00:00:00,17.2988,83.0754,0.96,0,n-ice2015_CALIB_2015a,-2.87,-2.22,1022.6
2015-01-30 01:00:00,17.28914,83.0736,0.96,0,n-ice2015_CALIB_2015a,-2.99,-2.17,1022.7
2015-01-30 02:00:00,17.27842,83.07186,0.96,0,n-ice2015_CALIB_2015a,-3.12,-1.92,1022.8
2015-01-30 03:00:00,17.2676,83.0702,0.96,0,n-ice2015_CALIB_2015a,-3.08,-1.62,1023.0
2015-01-30 04:00:00,17.25746,83.06861,0.96,0,n-ice2015_CALIB_2015a,-2.85,-1.55,1023.2
2015-01-30 05:00:00,17.24809,83.06708,0.96,0,n-ice2015_CALIB_2015a,-2.7,-1.7,1023.3
2015-01-30 06:00:00,17.2394,83.0656,0.96,0,n-ice2015_CALIB_2015a,-2.73,-1.69,1023.5
2015-01-30 07:00:00,17.23127,83.06414,0.96,0,n-ice2015_CALIB_2015a,-2.8,-1.59,1023.2
2015-01-30 08:00:00,17.22343,83.06268,0.96,0,n-ice2015_CALIB_2015a,-2.82,-1.63,1023.4
2015-01-30 09:00:00,17.2156,83.0612,0.96,0,n-ice2015_CALIB_2015a,-2.91,-1.81,1023.6
2015-01-30 10:00:00,17.20749,83.05968,0.96,0,n-ice2015_CALIB_2015a,-2.69,-2.04,1023.6
2015-01-30 11:00:00,17.19884,83.05814,0.96,0,n-ice2015_CALIB_2015a,-2.7,-1.91,1023.6
2015-01-30 12:00:00,17.1894,83.0566,0.96,0,n-ice2015_CALIB_2015a,-2.75,-1.85,1023.8
2015-01-30 13:00:00,17.17901,83.05508,0.96,0,n-ice2015_CALIB_2015a,-2.88,-1.83,1023.4
2015-01-30 14:00:00,17.16785,83.05356,0.96,0,n-ice2015_CALIB_2015a,-2.97,-1.6,1023.9
2015-01-30 15:00:00,17.1562,83.052,0.96,0,n-ice2015_CALIB_2015a,-3.03,-1.45,1023.7
2015-01-30 16:00:00,17.14434,83.05039,0.96,0,n-ice2015_CALIB_2015a,-2.9,-1.42,1023.8
2015-01-30 17:00:00,17.13267,83.04872,0.96,0,n-ice2015_CALIB_2015a,-2.76,-1.48,1023.6
2015-01-30 18:00:00,17.1216,83.047,0.96,0,n-ice2015_CALIB_2015a,-2.67,-1.66,1024.0
2015-01-30 19:00:00,17.11144,83.04524,0.96,0,n-ice2015_CALIB_2015a,-2.74,-1.79,1023.5
2015-01-30 20:00:00,17.1021,83.04349,0.96,0,n-ice2015_CALIB_2015a,-2.9,-1.96,1023.9
2015-01-30 21:00:00,17.0934,83.0418,0.96,0,n-ice2015_CALIB_2015a,-3.21,-1.89,1024.1
2015-01-30 22:00:00,17.08513,83.04021,0.96,0,n-ice2015_CALIB_2015a,-3.26,-1.94,1023.9
2015-01-30 23:00:00,17.07698,83.03869,0.96,0,n-ice2015_CALIB_2015a,-3.26,-1.82,1024.3
