datetime,latitude,longitude
2020-08-23 15:01:01,87.7666,106.2386
2020-08-23 16:01:00,87.7692,106.2574
2020-08-23 17:00:59,87.772,106.274
2020-08-23 18:01:01,87.7746,106.288
2020-08-23 19:01:00,87.7776,106.3002
2020-08-23 20:02:00,87.7806,106.3088
2020-08-23 21:02:01,87.784,106.3134
2020-08-23 22:02:00,87.7876,106.3164
2020-08-23 23:00:59,87.7912,106.3108
2020-08-24 00:01:01,87.7954,106.2842
2020-08-24 01:01:00,87.7986,106.2422
2020-08-24 02:00:59,87.7998,106.202
2020-08-24 03:01:01,87.7998,106.1626
2020-08-24 04:01:00,87.7984,106.1244
2020-08-24 05:00:59,87.7956,106.082
2020-08-24 06:01:01,87.792,106.0362
2020-08-24 07:01:00,87.7876,105.9922
2020-08-24 08:00:59,87.783,105.9376
2020-08-24 09:01:01,87.779,105.8704
2020-08-24 10:01:00,87.7748,105.8064
2020-08-24 11:00:59,87.7714,105.7426
2020-08-24 12:01:01,87.7688,105.6754
2020-08-24 13:01:00,87.7666,105.599
2020-08-24 14:00:59,87.7646,105.5282
2020-08-24 15:01:01,87.7628,105.4594
2020-08-24 16:01:00,87.7616,105.3916
2020-08-24 17:00:59,87.761,105.3398
2020-08-24 18:01:01,87.761,105.2998
2020-08-24 19:01:00,87.7616,105.2678
2020-08-24 20:00:59,87.7626,105.242
2020-08-24 21:01:01,87.7638,105.222
2020-08-24 22:01:00,87.7648,105.2036
2020-08-24 23:00:59,87.7662,105.1858
2020-08-25 00:01:01,87.7678,105.1696
2020-08-25 01:01:00,87.7698,105.1472
2020-08-25 02:00:59,87.7714,105.1118
2020-08-25 03:01:01,87.7728,105.0644
2020-08-25 04:01:00,87.7736,105.0036
2020-08-25 05:00:59,87.7746,104.9326
2020-08-25 06:01:01,87.7754,104.8548
2020-08-25 07:01:00,87.7762,104.781
2020-08-25 08:00:59,87.7768,104.7236
2020-08-25 09:01:01,87.7774,104.674
2020-08-25 10:01:00,87.7782,104.6312
2020-08-25 11:02:00,87.779,104.5932
2020-08-25 12:01:01,87.78,104.5556
2020-08-25 13:01:00,87.7804,104.5116
2020-08-25 14:00:59,87.781,104.4592
2020-08-25 15:01:01,87.7814,104.4028
2020-08-25 16:01:00,87.7822,104.344
2020-08-25 17:00:59,87.7832,104.2912
2020-08-25 18:01:01,87.785,104.2476
2020-08-25 19:01:00,87.787,104.2154
2020-08-25 20:00:59,87.7896,104.1984
2020-08-25 21:01:01,87.793,104.1996
2020-08-25 22:01:00,87.7968,104.2066
2020-08-25 23:00:59,87.8012,104.2256
2020-08-26 00:01:01,87.8062,104.2644
2020-08-26 01:01:00,87.811,104.3168
2020-08-26 02:00:59,87.8154,104.379
2020-08-26 03:01:01,87.8198,104.4592
2020-08-26 04:01:00,87.8236,104.5528
2020-08-26 05:00:59,87.8268,104.652
2020-08-26 06:01:01,87.8294,104.7616
2020-08-26 07:01:00,87.831,104.8688
2020-08-26 08:00:59,87.8328,104.9594
2020-08-26 09:01:01,87.8352,105.0298
2020-08-26 10:01:00,87.8392,105.0912
2020-08-26 11:00:59,87.8446,105.1524
2020-08-26 12:01:01,87.8512,105.2324
2020-08-26 13:01:00,87.8588,105.3448
2020-08-26 14:00:59,87.866,105.4682
2020-08-26 15:01:01,87.8722,105.597
2020-08-26 16:01:00,87.877,105.7276
2020-08-26 17:00:59,87.8806,105.8502
2020-08-26 18:01:01,87.884,105.9604
2020-08-26 19:01:00,87.8874,106.0632
2020-08-26 20:00:59,87.8908,106.1604
2020-08-26 21:01:01,87.8952,106.2568
2020-08-26 22:01:00,87.9004,106.3576
2020-08-26 23:00:59,87.9062,106.4582
2020-08-27 00:01:01,87.9128,106.5618
2020-08-27 01:01:00,87.9192,106.6678
2020-08-27 02:00:59,87.9254,106.775
2020-08-27 03:01:01,87.9306,106.893
2020-08-27 04:01:00,87.9348,107.027
2020-08-27 05:00:59,87.938,107.1632
2020-08-27 06:01:01,87.9402,107.2938
2020-08-27 07:01:00,87.9418,107.409
2020-08-27 08:00:59,87.9432,107.504
2020-08-27 09:01:01,87.9448,107.5764
2020-08-27 10:01:00,87.947,107.6336
2020-08-27 11:00:59,87.9504,107.697
2020-08-27 12:01:01,87.955,107.7672
2020-08-27 13:01:00,87.9604,107.8436
2020-08-27 14:00:59,87.9658,107.9264
2020-08-27 15:01:01,87.9714,108.0112
2020-08-27 16:01:00,87.9762,108.11
2020-08-27 17:00:59,87.9802,108.2188
2020-08-27 18:01:01,87.9828,108.3264
2020-08-27 19:01:00,87.9846,108.406
2020-08-27 20:00:59,87.9862,108.4438
2020-08-27 21:01:01,87.9882,108.4468
2020-08-27 22:01:00,87.9916,108.451
2020-08-27 23:00:59,87.996,108.46
2020-08-28 00:01:01,88.0014,108.4782
2020-08-28 01:01:00,88.0068,108.5064
2020-08-28 02:00:59,88.0122,108.5492
2020-08-28 03:01:01,88.0172,108.6034
2020-08-28 04:01:00,88.0212,108.671
2020-08-28 05:00:59,88.0244,108.7442
2020-08-28 06:01:01,88.0268,108.8112
2020-08-28 07:01:00,88.0286,108.8632
2020-08-28 08:00:59,88.0302,108.8992
